BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Sweden"
"Country: Sweden"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","PA:Panama","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:PA:4R:F:I:A:U:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,236,300,205,160,75,160,50,50,50,125,125,125,125,100,100,100,100,101,101,102,103,100,210,185,210,170,200,200,300,300,225,225,226,226,161,2,5,2,2,2,1,2,6,7,7,11,14,8,7,6,1,1
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:BE:4R:U:C:A:A:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2129,2097,1717,2440,3584,2245,2141,3278,5367,3950,3817,3843,4009,4152,3899,2581,2167,2490,1997,1240,1276,1249,1408,1133,1408,1073,971,610,774,724,593,605,487,517,508,535,563,574,480,409,434,467,433
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","SE:Sweden",Q:S:TW:4R:U:C:A:A:TO1:F:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,149,149,122,115,32,32,35
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:FR:4R:Q:C:A:A:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,,,1135,1509,1502,703,555,1087,974,697,190,1018,569,511,1293,706,2154,1456,1602,975,1187,230,953,668,1074,683,1473,1898,1296,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,65
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","SE:Sweden",Q:S:AT:4R:F:B:A:A:LC1:A:SE,,,,,,,,,,,,,,,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,2,3,3,1,2,2,1,1,2,-,2,2,1,-,-,-,-,-,-,-,-,-,-,-,-,\,34.253,35.401,29.88
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:FR:4R:U:W:A:A:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666,1613,2134,1696,1801,1870,2589,1586,1584,1956,1578,1856,1949,2797,2251,1880,1702,1863,1842,2187,\,\,\,2507,3172,3152,2951,2898,2260,2260,897,1184,944,1618,848,946,1194,1178,1045,1792,1735,1786,1628
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:AU:4R:U:W:A:A:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,60,53,38,59,-,-,-,-,-,-,-,-,124,44,68,67,60,79,79,68,75,117,98,107,113,108,114,100,91.493,152.404,150.288,134.671,188.598,167.806,168.691,187.622,194.969,185.808,198.304,204.793,190.816,163.238
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","SE:Sweden",Q:S:ES:4R:U:C:A:A:TO1:R:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1780,1983,2075,2104,2065,2202,2081,2311,2250,2240,2170,2324,2376,\,\,\,3860.282,3422.716,3692.444,3697.322
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4B:Domestic Banks","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:SE:4B:Q:C:A:A:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1848.947,12234.053,11469.149,11949.734,11026.553,10250.763,10398.381,9984.941
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","SE:Sweden",Q:S:US:4R:U:C:A:A:TO1:B:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3904,2589,2641,2941,3847,4535,6079,3732,4978,5617,3307,4412,5596,4551,4424,3991,6812,8673,12167,9606,10385,8419,10320,11614,12528,11939,11721,11825,12543,10843,14629,15915,18033,13665,15267,10250,12895,10118,10267,7981,11036,9800,9145
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","SE:Sweden",Q:S:GB:4R:U:C:A:A:TO1:B:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10442,8588,11560,8247,12202,12101,11377,11486,12741,11776,12349,11410,12054,8687,11429,7618,7476,7279,7781,7204,8369,10563,8675,7317,8674,8075,11985,7533,7369,5942,5969,5248,3772,4027,4792,3735,4222,4478,5353,4934,5933,4535,4838
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:TW:4R:F:I:A:A:TO1:A:SE,,,,,,,,,,,,,93,182,315,296,206,257,311,193,198,219,212,304,184,158,208,179,174,164,121,188,141,120,213,144,131,141,119,126,124,193,172,129,201,156,609,516,406,204,194,179,146,192,241,248,306,319,427,413,485,489,471,486,480,472,526,488,461,362,371,351
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:DE:4R:U:X:A:A:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1884,\,\,\,\,\,\,\,\,\,\,\,2050,2090,2145,2088,1801,1595,2057,1606
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:DE:4R:U:C:A:A:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,34244,\,\,\,\,\,\,\,\,\,\,\,32881,29908,30956,28035,26241,24586,26711,27284
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4B:Domestic Banks","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","SE:Sweden",Q:S:SE:4B:F:B:A:A:LC1:A:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735510.335,743349.376,718842.077,678809.396,628401.831,581076.677,625486.611,622485.354
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","SE:Sweden",Q:S:CL:4R:U:C:A:A:TO1:R:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,7,11,11,2,1,2,5,12,-,10,8,7,11,11,9,18,15,15,14,18,8,7,7,0.006,-,-,16.848,-,19.097,18.691
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","SE:Sweden",Q:S:DE:4R:U:C:A:A:TO1:O:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,541,\,\,\,\,\,\,\,\,\,\,\,1195,944,1148,780,733,906,668,563
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","SE:Sweden",Q:S:BE:4R:U:C:A:A:TO1:F:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,28,38,32,54,52,40,37
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:AU:4R:F:I:A:A:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,,,,,296,335,81,92,59,80,209,128,276,124,211,116,99,87,83,286,100,206,256,142,418,249,404,712,538,604,532,528,578,692,991,1639,913,1348,1658.942,1255.893,1480.077,1648.642,1887.262,1534.693,1473.114,1069.893,1537.439,888.162,1041.002,591.115,1570.767,720.968
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:5A:4R:U:W:A:A:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6339,6683,8031,7817,26063,30916,37105,39837,44622,46676,57948,62085,72335,77202,88231,82608,120726,124085,104332,92278,94016,83192,90832,90333,94700,94603,93999,100556,101018,94936.493,92294.404,92175.288,99702.671,95933.598,96794.806,136090.356,130819.242,118972.653,51165.545,53119.376,48638.562,49588.133,52387.861
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:AT:4R:Q:C:A:A:TO1:A:SE,,,,,,,,,,,,,,,\,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,81.347,86.904,77.605
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:IT:4R:U:W:A:A:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,379,\,\,\,\,\,\,\,\,\,\,\,608.774,624.039,630.599,1949,1375.952,731.729,662.374,1641.39
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:CH:4R:U:X:A:A:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,225.239,230.32,301.915,212.564,214.145,195.163,248.565,330.535
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:AT:4R:U:C:V:A:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,16.175,14.63,12.511,\,7.711,9.294,5.706,5.61
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:5A:4R:U:C:V:A:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9596,12316,10172,9106,9307,10868,8223,10682,9734,14139,16259,14785,22271,24102,24808,38792,26695,21215,22875,18986,17409,23291,25942,20058,20869,20427,24971,20853,17960,21850.168,20209.882,18583.433,17953.548,16322.792,18673.633,13909.389,19168.112,19733.501,22198.662,25818.655,26414.598,19153.875,19185.752
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:GB:4R:U:X:A:A:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4021,4628,4848,5079,5906,6521,4504,5896,7414,10309,7473,6717,6970,6412,5492,4303,4756,4423,4545,4557,5393,6820,7358,6404,6327,6347,6674,6328,3223,3208,5605,5410,5321,5014,5287,5266,5602,6071,5968,5836,5482,5485,4983
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4B:Domestic Banks","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","SE:Sweden",Q:S:SE:4B:U:C:A:A:TO1:R:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642385.76,652170.403,634980.907,593442.039,564847.026,522704.718,554944.438,547307.226
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","SE:Sweden",Q:S:BE:4R:U:C:A:A:TO1:R:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765,641,584,569,507,565,513,648,523,673,645,479,813,1043,938,707,637,446,453,115,138,82,100,94,129,88,82,93,98,108,109,96,98,109,93,91,119,121,133,113,109,126,155
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:KR:4R:F:C:A:A:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,89,147,147,65,118,60,46,113.858,43.331,87.081,90.452,80.848,88.145,80.292,190.082
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","SE:Sweden",Q:S:AT:4R:U:C:A:A:TO1:R:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,338.82,351.602,354.264,313.791,495.498,454.828,467.197,423.238
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:5A:4O:F:I:A:U:TO1:A:SE,,,,,,,38996,-,37010,41504,44262,43821,45897,51929,53018,55892,46450,55056,50543,50329,50317,47560,52911,50797,48386,64884,63649,65872,88187,60039,57641,59113,50332,66503,65337,68005,66285,87012,80454,87533,76346,85928,76587,82471,64543,64493,68411,78578,77962,76992,72534,71371,65233,68755,60241,63625,54095,67771,68628.484,69228.036,73199.937,66745.085,62542.791,76585.676,72553.941,70954.082,68944.578,64365.764,64036.024,74175.585,67341.891,58697.11
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","SE:Sweden",Q:S:GR:4R:U:C:A:A:TO1:R:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,69,69,69,68,65,15,16,13
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:AU:4R:U:X:A:A:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,-,-,-,-,-,-,-,-,-,-,41,53,57,45,39,7,5,8,9,9,8,11,7,13,14,14,2,7,6.944,22.823,19.382,0.872,9.667,81.671,31.103,34.781,4.33,0.178,0.08,0.95,72.418,68.331
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","SE:Sweden",Q:S:JP:4R:U:C:A:A:TO1:O:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4136,4200,5179,5207,4833,5870,5501,6536,6909,6664,6827,6509,7476,7803,6664,5161,4761,5908,7194,6521,6647,7147,7642,6926,7740,8068,6557,4692,4207,4245,4422,4271,4027,3860,3778,3219.8,2725.4,2484.2,2570.3,2055,1901.3,2022.3,1845.8
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:5A:4R:Q:C:A:A:TO1:A:SE,16,-,168,-,168,-,3580,-,4081,4381,2276,4401,4813,5735,6661,7302,5667,5735,7840,6186,6172,3521,6586,7184,8764,9586,10065,7769,7445,8711,9003,15445,12634,11330,9984,10691,10625,8238,8449,7537,6765,8176,9729,7454,6004,9147,11539,13390,8567,12345,7561,7646,8924,8826,9251,7195,4624,4786,3928.52,1891.339,3037.267,4168.362,2054.019,1839.709,-5037.007,-7728.915,-8459.523,-7468.795,-5632.56,-4873.325,-4858.931,-5708.535
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:FR:4R:F:I:A:A:TO1:A:SE,,,,,,,5962,-,4429,4231,5452,5747,4877,5728,5520,5931,4156,4451,4356,5070,4986,5488,5170,5577,5248,7542,6799,6195,7692,6991,6575,7971,7151,9801,9656,10867,10650,11381,11980,10855,12717,17559,13975,12464,11739,12009,13751,13866,15404,\,13053,13354,10279,\,9976,8130,7811,21318,23717,23598,21021,21810,21579,21699,\,\,\,\,\,\,\,14120
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:ES:4R:U:C:A:A:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2773,2745,2666,2811,2979,3818,3148,4177,4525,3740,3550,2992,5333,3635,1917,1810,2344,2395,3200,2919,1925,2179,2104,2659,2438,2413,2362,2585,2430,2617,2594,2496,2503,2764,2907,2807.562,2960.925,2759.87,4477.992,3910.737,4229.07,4330.687
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:BE:4R:F:I:A:U:TO1:A:SE,,,,,,,2208,-,1501,1595,971,1120,1398,1356,1402,1819,1052,1703,949,1001,793,991,1176,1426,1452,935,1098,970,1026,1356,1147,998,1578,2936,1320,771,2422,4425,2216,2186,2510,1951,1683,2192,1236,942,1056,463,160,114,53,82,197,232,230,207,77,170,181,132,138,92,124,73,377,328,159,101,47,95,79,78
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:FI:4R:F:C:A:A:TO1:A:SE,,,,,,,7563,-,7679,9518,10254,9249,11463,10790,11470,11313,12223,12309,13215,12014,10502,11281,13166,7938,8190,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,4488,4521,4520,4130,3818,4325,3922
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","SE:Sweden",Q:S:5A:4R:U:C:A:A:TO1:O:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20860,24315,28502,27216,23830,23381,26339,23323,25697,25115,26653,26062,23885,22445,24187,14461,18580,20687,32592,27689,23890,22780,25326,18798,20946,17706,17414,12303,10997,11814,11850,13836,15145.381,14889.191,14124.774,13714.275,11762.154,11341.301,10956.37,13294.913,13832.778,13267.512,12100.077
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:GR:4R:F:I:A:U:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,8,11,62,62,60,59,9,11
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","SE:Sweden",Q:S:JP:4R:U:C:A:A:TO1:F:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.9,383.9,388.1,309.6
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:TW:4R:U:W:A:A:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,7,10,-,-,-,-,-,-,-,-,11,10,16,6,9,9,10,10,10,9,7,7,7,7,8,2,2,2,2,2,2,2,2,2,1
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:US:4R:U:C:A:A:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10209,8582,11234,10212,9838,13279,14415,12364,15277,16221,13136,11962,12403,10187,10872,8323,17175,19613,29344,24648,23002,22123,23484,22778,25089,23548,22291,19626,20667,18224,25887,27889,30989,23873,26904,22716,26109,23307,22084,20698,24849,20570,18753
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","SE:Sweden",Q:S:CH:4R:U:C:A:A:TO1:O:SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:CL:4R:F:I:A:A:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,3,1,2,4,2,-,-,4,3,-,2,2,-,-,-,-,1,2,2,-,5,6,7,11,11,2,1,2,5,12,12,10,8,7,11,11,12,18,15,15,16,18,9,7,8,0.821,0.581,0.703,17.601,18.027,19.911,19.083
"Q:Quarterly","S:Amounts outstanding / Stocks","BR:Brazil","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","SE:Sweden",Q:S:BR:4R:F:I:A:U:TO1:A:SE,,,,,,,,,,,,,,,,,,,,,,14,1,12,23,23,2,2,3,5,4,34,17,1,14,-,-,30,31,16,91,75,36,-,-,1,-,2,2,2,6,2,4,179,165,146,139,141,137,2,2,30,2,5,6,20,17,18,15,25,18,13
