BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Norway"
"Country: Norway"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","NO:Norway",Q:S:SE:4R:F:I:A:U:TO1:A:NO,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,15711,\,\,\,\,\,15414,13553,13905,12774,14652,14987,9996.472,11546.56,11995.663,12017.822,9856.6,8878.491,10916.098,10195.296
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:FR:4R:U:W:A:A:TO1:A:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,403,309,412,413,572,456,341,406,516,587,620,633,658,638,587,573,684,576,654,\,\,\,562,1534,1723,1619,1598,576,576,510,873,553,457,359,472,371,394,388,453,492,534,501
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","NO:Norway",Q:S:CH:4R:U:C:A:A:TO1:O:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","NO:Norway",Q:S:JP:4R:U:C:A:A:TO1:B:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,406,520,487,493,589,873,797,972,1132,1105,1401,1490,1712,1683,2183,1926,2062,1938,1830,1998,2054,2367,2272,2506,2377,2473,2185,2094,3360,3344,3359,3144,3047,2977,2777.5,3401,3103.4,2768.4,2512.1,2482.5,2425.8,2258
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:AT:4R:U:X:A:A:TO1:A:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,8.004,8.393,4.938
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:ES:4R:F:C:A:A:TO1:A:NO,,,,,,,372,-,358,222,303,308,350,387,261,270,261,364,723,576,749,581,691,940,970,1062,1029,2821,3304,4449,3845,4189,4076,4025,4643,4884,4678,6345,6297,6126,5836,6596,5869,4930,4615,5157,5048,5478,5768,5557,4774,5368,5199,5545,5861,5416,5474,5841,5592,6285,6648,6257,6464,6774,7156,7457.773,7858.975,8029.037,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","NO:Norway",Q:S:BE:4R:U:C:A:A:TO1:R:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246,1098,912,924,752,857,830,1029,1057,1142,1318,1494,1750,3161,1617,373,478,477,667,254,234,177,200,201,129,127,122,120,127,126,123,126,120,122,78,83,127,132,125,131,92,114,116
"Q:Quarterly","S:Amounts outstanding / Stocks","BR:Brazil","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:BR:4R:F:C:A:A:TO1:A:NO,,,,,,,,,,,,,,,,,,,,,1,12,1,12,23,34,3,35,38,31,30,82,22,26,23,25,37,10,70,178,570,794,860,618,552,353,195,132,142,91,60,310,508,226,15,250,153,89,136,42,12,10,51,28,72,136,77,46,96,56,56,18
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:SE:4R:U:C:A:A:TO1:A:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58942,62788,62544,70601,79967,82047,85046,94271,106651,113117,121645,129991,141232,125247,111291,120272,128368,135778,138845,129875,121916,134153,134499,143069,147792,137679,131864,139075,133476,142537,145570,139064,137872,140784,141067.034,143056.164,145680.295,140352.425,124966.493,126898.941,139232.912,124879.482
"Q:Quarterly","S:Amounts outstanding / Stocks","BR:Brazil","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","NO:Norway",Q:S:BR:4R:F:I:A:U:TO1:A:NO,,,,,,,,,,,,,,,,,,,,,,11,-,11,-,11,-,30,30,26,29,61,1,25,1,24,30,-,60,68,442,652,744,611,547,270,116,43,126,75,38,85,78,72,2,44,9,1,51,6,10,9,12,25,56,15,32,37,39,23,35,12
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:AT:4R:F:C:A:A:TO1:A:NO,,,,,,,508,-,432,407,566,734,681,695,280,268,273,309,380,394,376,334,529,660,639,532,521,463,466,405,648,701,753,969,1010,1254,1330,1511,1523,1506,1655,1754,2036,2172,1972,1937,1923,1938,1778,1680,1575,1674,1502,1799,1519,1403,1249,1217,1146,1133,1048,950,998,1035,1000.931,1049.063,1064.752,1024.098,1037.287,954.613,933.178,946.207
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","NO:Norway",Q:S:TW:4R:U:C:A:A:TO1:O:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,63,63,64,64,65,66,67
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:TW:4R:U:W:A:A:TO1:A:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,2,2,2,-,1,-,-,-,-,-,-,-,2,1,1,-,-,-,-,1
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:AT:4R:U:C:A:A:TO1:A:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708,773,827,1033,1080,1309,1391,1471,1483,1504,1638,1750,2027,2105,1962,1927,1910,1924,1776,1678,1573,1675,1503,1800,1521,1404,1249,1219,1148,1136,1050,947,996,1035,995.985,1049.06,1067.513,1023.833,1036.767,954.248,932.839,945.866
"Q:Quarterly","S:Amounts outstanding / Stocks","NL:Netherlands","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","NO:Norway",Q:S:NL:4R:F:B:A:A:LC1:A:NO,,,,,,,,,,,,,,,,,,,,,1,317,315,316,345,441,437,460,419,526,525,532,525,584,627,624,667,750,813,930,991,1133,1179,1074,985,1004,1054,1146,1143,1117,1036,1153,1148,1245,1292,1213,1213,1308,1406,1479,1555,1523,1527,1517,1518.389,1567.696,1550.183,1501.152,1244.453,1232.981,1299.043,1276.022
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:FI:4R:F:I:A:A:TO1:A:NO,,,,,,,713,-,914,994,586,641,453,1112,2088,3872,6343,8648,9699,12402,10434,10019,10617,10320,8255,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1100,1238,1098,1285,1252,1214,1260,1533,1516,1471,1607,1440,1593,1806,1867,1909,1986,1844,1804,1565,1589,1335
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","NO:Norway",Q:S:5A:4O:F:I:A:U:TO1:A:NO,,,,,,,18179,-,18310,17877,18803,22706,21100,27029,22618,27907,27777,34015,38866,41952,46036,46450,53262,47450,55614,59310,64767,60698,57266,74004,63505,65106,54719,67409,83296,93586,107212,131540,149272,156343,143050,142848,121818,118403,101799,94599,85812,88167,64864,66181,63214,69769,77161,81507,69692,65524,43153,47893,42612.376,45104.575,41695.056,43300.438,44386.833,48697.881,40871.397,45035.34,44717.41,39185.33,37263.037,39949.136,38960.15,41474.441
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:5A:4R:U:W:A:A:TO1:A:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952,6041,6443,7058,12361,13045,13033,14339,15804,18503,25323,28647,29509,36864,32368,27039,34089,33443,30515,30741,31669,29270,30738,31810,35513,38294,37364,39077,37299,35033.103,33846.803,34241.771,36694.866,38067.613,37833.043,53866.647,52686.756,51919.341,28306.344,29271.662,27614.859,28217.812,27072.277
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:TW:4R:F:C:A:A:TO1:A:NO,,,,,,,,,,,,,196,152,167,165,170,213,178,159,168,172,132,149,190,194,201,204,131,189,256,295,189,179,174,180,128,125,136,122,106,180,210,338,204,161,222,214,209,195,184,164,162,180,210,201,194,161,198,233,257,278,295,289,296,252,285,396,393,405,395,368
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:5A:4R:Q:C:A:A:TO1:A:NO,6,-,55,-,55,-,278,-,375,534,492,-2629,-772,-5462,-1008,-682,-2173,-5079,-7950,-5391,-7637,-7392,-10108,-4572,-4641,-2784,-4432,-2422,-3128,-7261,-13436,-7225,-4739,-1820,-4196,-4767,-5967,-9495,-6672,-21982,-19774,-21050,-25701,-24932,-11509,-12172,-10736,-7191,-6340,-4515,-6833,-6600,-7313,-9731,-9075,-5442,-4961,-4499,-3579.817,-4811.312,-3576.947,-3204,-3052.914,-5443.692,-6045.294,-5299.054,-4646.53,-5224.114,-5256.84,-3785.824,-3890.792,-4704.404
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:IT:4R:U:W:A:A:TO1:A:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,195,\,\,\,\,\,\,\,\,\,\,\,299.954,299.796,258.32,486,339.278,153.866,107.922,601.137
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:GR:4R:U:W:A:A:TO1:A:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1,1,1,1,4,4,4,1
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:IT:4R:F:C:A:A:TO1:A:NO,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,2632,\,\,\,\,\,\,\,\,\,\,\,2432.539,2157.415,2482.216,2566.482,2516.993,2242.172,2187.68,2278.235
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:ES:4R:U:W:A:A:TO1:A:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,39,58,60,55,44,46,43,34,34,37,53,281,267,268.141,256.582,231.555,213.706,192.274,198.82,166.158
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:AT:4R:U:W:A:A:TO1:A:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,76.176,70.32,68.031,60.386,56.028,55.891
"Q:Quarterly","S:Amounts outstanding / Stocks","IE:Ireland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","NO:Norway",Q:S:IE:4R:U:C:A:A:TO1:R:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,95,90,134,132,153,162,286,325,506,570,680,655,653,654,681,658,609,555,593,362,337,326,318,98,79,58,50,124,50,147,222,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:5A:4R:U:X:A:A:TO1:A:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11417,16037,21646,23302,18816,21223,26165,31048,31862,34064,34920,33701,36553,37529,33552,29661,29355,25621,28631,28366,25920,22776,29165,30090,34952,36510,35104,34198,33504,30197.138,29528.245,30708.192,36719.227,36043.358,38821.666,38437.207,42982.616,39380.034,38432.667,37754.1,46829.711,48940.587,46960.585
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","NO:Norway",Q:S:KR:4R:U:C:A:A:TO1:O:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.767,1.816,1.789,1.817,1.524,1.301,1.33,1.211
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:ES:4R:F:I:A:A:TO1:A:NO,,,,,,,372,-,358,222,303,308,350,387,261,270,261,364,723,576,749,581,691,940,970,1062,1029,689,684,1862,1282,1566,1315,1147,1495,1459,1531,3066,2719,2168,1858,2321,1491,1048,1385,1736,1353,1354,1545,1364,788,861,603,558,538,510,465,533,450,714,563,480,467,595,904,915.996,1339.351,908.197,949.861,866.637,897.101,937.3
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:US:4R:U:X:A:A:TO1:A:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3603,3280,3633,4075,2278,2350,2512,2747,2589,2966,3721,2612,2416,2313,1955,1917,2231,2150,2646,2523,2843,1994,2435,1775,2843,3058,3093,3324,3914,2803,2801,3091,3645,3926,3599,2877,4458,4135,3733,3070,2779,3493,3108
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","NO:Norway",Q:S:FI:4R:F:I:A:U:TO1:A:NO,,,,,,,566,-,727,843,438,501,307,929,1946,3705,3100,5382,5870,8388,6112,5873,6824,6441,7010,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,245,277,197,273,147,172,195,108,148,115,218,248,201,228,133,175,215,213,204,285,191,160
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:IT:4R:Q:C:A:A:TO1:A:NO,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,17,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:GB:4R:U:W:A:A:TO1:A:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,134,108,38,50,76,75,104,112,112,128,149,153,181,80,72,27,33,54,73,38,114,293,1185,1209,1134,2275,2028,2837,2987,2770,3344,4872,5647,5274,4481,4372,5801,4166,3229,2736,2976,2737
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","NO:Norway",Q:S:ES:4R:F:I:A:U:TO1:A:NO,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,106.047,60.342,73.163,179.221
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:TW:4R:U:C:V:A:TO1:A:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,-,-,-,-,1,1,-,-,-,-,1,1,-,29,11,4,1,5,7,3,6,11,12,9
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:FR:4R:F:C:A:A:TO1:A:NO,,,,,,,2620,-,2337,2757,2123,1902,1805,2971,2551,2273,2104,2659,2201,4070,3819,2945,2944,4496,2401,2810,3234,3267,3879,7801,11464,8187,6914,8881,11687,16427,15094,16291,24640,24737,24654,27280,27382,22349,28992,18339,20455,18965,18868,17336,15888,17813,\,18801,18638,16714,11791,13144,13117,13301,12163,12169,10055,12089,10214,11668,10881,10558,10133,9322,10599,10677
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","NO:Norway",Q:S:AU:4R:U:C:A:A:TO1:R:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,308,-,13,-,34,57,54,53,57,-,-,-,-,-,39,55,57,-,157,136,113,174,195,222,95,144,165,231,167.61,174.043,220.605,245.815,397.202,230.193,338.886,529.26,535.915,438.812,568.304,655.431,629.25,712.49
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:GR:4R:F:I:A:A:TO1:A:NO,,,,,,,,,,,,,,,,,,,,,,,,,61,61,233,233,23,23,292,292,346,361,264,355,425,487,291,365,20,47,35,88,93,76,84,90,184,92,86,86,80,76,63,79,110,123,143,84,57,75,25,24,29,31,19,18,16,16,25,19
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:GB:4R:F:C:A:A:TO1:A:NO,,,,,,,2969,-,2944,2776,3516,3647,5067,4112,4466,6069,5617,6125,7019,7391,7628,8579,11771,11437,10025,10665,11568,13395,10922,17520,12278,22046,13014,13849,17355,21464,23803,22810,25810,29917,23329,20688,17404,19679,15478,13158,9272,9709,7817,12208,12286,10323,14401,18466,13058,15437,9841,9955,9424,10379,10231,10468,9083,8894,10788,12953,10214,8980,8989,9698,9982,10509
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:AT:4R:F:I:A:A:TO1:A:NO,,,,,,,508,-,432,407,566,734,681,695,280,268,273,309,380,394,376,334,529,660,639,532,521,463,466,405,648,701,753,969,1010,1254,1330,1511,1523,1506,1655,1754,2036,2172,1972,1937,1923,1938,1778,1680,1575,1674,1502,1799,1519,1403,1249,1217,1146,1133,1048,950,998,1035,1000.931,1049.063,1064.752,1024.098,1037.287,954.613,933.178,946.207
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:CL:4R:U:C:A:A:TO1:A:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,5,-,-,2,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,4,4,4,1.048,0.21,0.241,0.36,0.294,0.57,0.328
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:TW:4R:Q:C:A:A:TO1:A:NO,,,,,,,,,,,,,7,-8,1,\,27,29,-7,-3,-2,30,-1,4,-13,-12,-13,-13,-23,-74,-93,-126,-23,-12,-40,-51,-28,-49,-39,-9,21,-36,-32,-37,-40,-38,-41,-33,-35,-15,-14,-23,-21,-28,-41,-43,-30,-11,-10,-33,-47,-57,-56,-46,-57,-52,-38,-110,-116,-83,-81,-24
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","NO:Norway",Q:S:CA:4R:U:C:A:A:TO1:O:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1287.211,1958.648,2051.976,2308.57
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:ES:4R:U:C:V:A:TO1:A:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,28,28,44,85,87,70,86,28,29,29,435,38,65,60.516,80.715,79.206,218.705,106.202,93.639,133.418
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","NO:Norway",Q:S:JP:4R:U:C:V:A:TO1:A:NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,6,7,13,15,15,36,28,35,40,47,98,72,91,196,154,95,121,78,89,131,162,105,110,107,199,196,180,209,38,36,36,34,29,20.9,27.7,26.4,31.1,32.9,48.4,32.3,60.6
