BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in United States"
"Country: United States"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","US:United States",Q:S:GB:4R:F:I:A:U:TO1:A:US,,,,,,,26344,-,25112,26083,25920,28546,39540,37291,34308,41439,37432,36280,53290,46144,50938,58571,68640,72181,72618,82777,81080,103002,94641,95478,92886,106938,92581,94076,98107,106527,102206,124909,142771,158316,187401,198122,215184,236727,180739,183216,196560,139425,137752,160602,167298,183856,159149,145936,177486,157645,150551,146354,154259,162889,151037,134744,149747,129092,121601,130271,123589,121533,114272,112129,103582,108915
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","US:United States",Q:S:CA:4R:F:I:A:A:TO1:A:US,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,109105,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,126662.525,134215.927,137813.946,143143.707
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","US:United States",Q:S:5A:4R:U:C:A:A:TO1:O:US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385560,697462,763625,791675,764944,801606,849115,898180,826957,723659,716245,600842,674271,670210,642070,768273,868199,788040,904998,919906,1019121,1076231,1134437,1070215,1347554,1295095,1417106,1417483,1480918,1486040.268,1508718.69,1553135.318,1489077.753,1713272.875,1727376.688,1870834.436,1884349.363,1868432.539,1880006.121,1772907.295,1788800.488,1854869.404,1933641.149
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","US:United States",Q:S:GR:4R:U:C:A:A:TO1:R:US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,527,507,520,274,225,241,289,286
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","US:United States",Q:S:GR:4R:U:C:A:A:TO1:F:US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,137,198,104,59,95,115,116
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","US:United States",Q:S:JP:4R:F:B:A:A:LC1:A:US,,,,,,,151438,-,147616,131033,140064,136402,147917,166857,170184,179042,146460,128020,104470,110057,104802,100956,95647,91913,86585,96485,97796,133092,146096,131217,142673,145086,148865,136561,147064,155944,159446,158414,156868,180621,188439,195994,193894,211817,260731,246697,219139,225599,231155,215954,217233,214426,210795,237890,261660,306155,317399,290837,320161,315256,334370,339822,376107,375882,415249,394066,400890,388521,417119.2,418301.8,406129.3,398412.9
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","US:United States",Q:S:KR:4R:U:C:A:A:TO1:F:US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.332,346.021,370.431,396.36,402.717,557.506,528.381,772.994
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","US:United States",Q:S:KR:4R:F:I:A:A:TO1:A:US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13739,14705,14481,14980,14547,12955,13548,16760,18100.927,14375.767,15159.788,13014.41,18068.956,15737.407,17304.554,20047.25
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","US:United States",Q:S:5A:4R:F:B:A:A:LC1:A:US,,,,,,,902439,-,987024,1059118,1087163,1098624,1136022,1193783,1202674,1134281,1317909,1331282,1397082,1471865,1659244,1821766,1875979,1838942,1992328,2145621,2184631,2276434,2341402,2583165,2695956,2786967,2753665,3060828,3125049,3345815,3395130,3682414,3656476,3615099,3438335,3620938,3492561,3666953,3314518,3262721,3134494,3057518,2968556,3002859,2980315,2908305,2938604,3229946,3314262,3356665,3339904,3247610,3166781.434,3131614.974,3124037.498,3174558.457,3454319.833,3397118.074,3390507.236,3593242.229,3596189.485,3572420.205,3461146.657,3419882.191,3396832.423,3255298.289
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","US:United States",Q:S:KR:4R:F:I:A:U:TO1:A:US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10688,11401,11460,11980,10731,10053,10675,13931,15313.514,11584.698,13125.919,10982.459,15914.945,13291.249,14425.819,16931.913
