BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Slovakia"
"Country: Slovakia"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1993,31/03/1994,30/06/1994,30/09/1994,31/12/1994,31/03/1995,30/06/1995,30/09/1995,31/12/1995,31/03/1996,30/06/1996,30/09/1996,31/12/1996,31/03/1997,30/06/1997,30/09/1997,31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:GR:4R:F:I:A:A:TO1:A:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,51,14,14,10,10,0,0,19,20,0,0,0,0,18,20,0,0,0,1,1,0,1,0,0,0,0,0,-,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","SK:Slovakia",Q:S:GB:4R:F:B:A:A:LC1:A:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525,187,373,472,305,370,141,626,636,502,302,450,520,243,252,270,275,250,209,325,345,335,382,401,369,377,358,107,84,57,56,70,89,20,38,44,18
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","SK:Slovakia",Q:S:ES:4R:F:B:A:A:LC1:A:SK,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,78,76,67,55,46,46,39,38,35,33,1,1,0,0,0,0,0,0,0,0.001,0.004,0.006,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:ES:4R:F:I:A:U:TO1:A:SK,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,\,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,12.922,13.021,12.234,12.61
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:ES:4R:U:W:A:A:TO1:A:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1.671,1.276,1.134,\,\,\,1.54
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:DE:4R:Q:C:A:A:TO1:A:SK,,,,,,,,,,,,,,,,,,,,,,,-7,-,-332,-417,-417,131,-366,-370,-796,-540,-391,-465,-420,-617,-606,-592,-591,-820,-586,-936,-932,-967,-1053,-887,-1209,-1125,-739,-1039,-552,-239,-230,-97,-210,-37,417,-64,-138,-95,-59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1179,-2495,-2219,-2621,-2328,-2196,-2168,-1624
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","SK:Slovakia",Q:S:SE:4R:U:C:A:A:TO1:F:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,1.112,\,0.908,0.916
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:FI:4R:F:I:A:U:TO1:A:SK,0,-,1,-,0,-,0,-,0,-,2,-,3,-,0,-,0,-,0,-,1,-,1,-,2,2,2,1,1,2,2,1,1,1,2,0,1,0,0,0,0,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,-,-,-,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","TR:Turkey","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:TR:4R:F:I:A:A:TO1:A:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,3,3,3,4,4,4,3
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","SK:Slovakia",Q:S:AT:4R:U:C:A:A:TO1:O:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,11530.437,11792.008,12108.094,10632.677,10380.098,9607.763,9871.951,9905.116
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:5A:4R:F:I:A:U:TO1:A:SK,70,-,139,-,194,-,393,-,555,-,823,-,1187,-,1508,-,2072,-,2405,-,2334,-,1593,-,1777,2272,1760,1573,1342,1204,1827,1846,1732,1499,1846,1596,1605,1500,1900,1670,2508,2350,2510,2694,3296,4839,6678,5972,4158,5666,4758,4881,4887,6021,7486,6879,10584,9502,10076,10337,15112,4139,5045,4165,3720,3688,6277,3963,5231,7354,5327,7862,5199,8138,10138.046,9732.062,9544.066,9116.075,9167.081,9326.106,7754.304,10857.702,8637.979,8950.803,8220.425,8266.723,8150.67,8235.133
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:ES:4R:F:I:A:A:TO1:A:SK,0,-,0,-,0,-,0,-,0,-,0,-,2,-,3,-,7,-,25,-,10,-,10,-,8,5,4,4,4,2,2,1,1,1,1,1,1,1,1,14,2,38,1,92,2,352,32,33,74,111,49,49,37,38,45,51,60,59,65,54,72,69,65,63,84,124,91,112,124,129,137,145,153,159,147,102,103,96,95,96,34,32.999,26.133,23.448,22.139,20.854,20.866,21.701
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","SK:Slovakia",Q:S:BE:4R:U:C:A:A:TO1:O:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,792,1970,771,1154,1092,464,1645,4240,3898,1431,1769,5280,6286,6076,6305,2352,2993,2649,2581,2846,2727,2600,2594,2482,2480,2361,1786,2298,1809,2050,2122,2401,3073,3206,3367,3676,3737,3711,3595,3424,3423,3465
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:GB:4R:U:C:A:A:TO1:A:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,68,580,282,441,614,594,624,428,915,988,1623,1528,1526,1566,1133,443,515,430,544,528,625,811,628,886,772,3251,917,727,604,334,302,727,681,570,212,228,274,159,131,224,181,164
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:US:4R:F:C:A:A:TO1:A:SK,,,,,,,,,,,,,,,350,-,417,-,471,-,670,-,472,-,447,493,434,500,495,493,582,597,631,625,699,689,754,757,806,732,840,797,888,884,1044,1073,999,1026,1221,1014,1031,1108,1333,1472,1438,1549,1394,1276,1814,1651,2011,823,1892,819,730,830,773,903,709,1054,1197,1068,971,1006,683,621,571,570,619,737,760,1056,1190,814,681,640,644,508
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","SK:Slovakia",Q:S:IT:4R:U:C:A:A:TO1:O:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,5260,\,\,\,\,\,\,\,\,\,\,\,4364.288,4209.599,4020.21,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:IT:4R:F:I:A:U:TO1:A:SK,,,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,256,\,\,\,\,\,\,\,\,\,\,\,2067.596,1948.051,1636.147,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","SK:Slovakia",Q:S:BE:4R:F:B:A:A:LC1:A:SK,,,,,,,,,,,,,,,,,,,,,,,,,1183,490,731,531,703,533,597,651,1129,1002,1094,1138,1394,1199,1687,1732,1935,1884,2067,2051,2286,2303,2379,2489,2432,4360,4891,3097,5110,6684,6462,4473,7255,7796,8029,8223,8598,6776,7481,7315,7279,7104,6678,7352,7194,7459,7774,7441,6924,7546,6809,7277,7470,7292,7866,8164,8298,8535,8598,8059,7886,7206,7632,8172
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:GB:4R:U:C:V:A:TO1:A:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,5,3,7,13,7,20,31,12,20,16,48,36,32,23,125,135,278,297,450,546,621,459,123,230,499,496,459,467,535,538,425,405,410,374,325,289,240,164,76,49,53
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:BE:4R:F:I:A:A:TO1:A:SK,2,-,2,-,14,-,19,-,6,-,42,-,59,-,99,-,139,-,141,-,133,-,91,-,222,931,805,616,454,215,743,588,169,357,389,367,394,380,456,466,585,631,665,763,983,1240,1219,1183,1284,1483,969,1048,1376,1859,1740,1779,5005,2357,2870,4030,4252,1655,1886,1120,915,739,1019,950,886,859,953,975,875,994,888,978,982,1245,1559,1612,1504,1652,1715,1811,1891,1810,1785,1776
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:GB:4R:Q:C:A:A:TO1:A:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-,-,-10,-,15,-,-,-,-,-,-3,-,-7,-7,-7,-7,-4,-6,-5,-34,10,-2,-4,-28,-35,-24,\,-2,\,-4,-18,-171,-198,\,\,\,2,2,-24,-28,-108,-85,-35,-56,-14,-88,-69,\,-5,152,117,73,68,53,19,10,-11,-13,-9,-3
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:CH:4R:F:C:A:A:TO1:A:SK,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,284.674,309.135,296.714,443.928,274.483,520.216,454.583,604.03
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:KR:4R:Q:C:A:A:TO1:A:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.487,-10.404,-10.16,-8.171,-9.883,-6.946,-6.741,-6.829
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:5A:4O:F:I:A:A:TO1:A:SK,235,-,322,-,526,-,856,-,1217,-,1575,-,2466,-,3608,-,4738,-,5515,-,4799,-,4193,-,4178,5203,4839,4388,3814,3577,4168,4158,4068,4251,4894,4973,5223,5720,6034,6050,7390,7360,8224,8723,9932,11580,14803,14093,13583,16073,14772,15951,16540,16668,20156,22453,28821,25470,30456,31854,35650,15368,18182,17210,17151,13147,15036,14005,15427,19528,17633,19617,16202,23144,24362.289,25758.3,27539.28,27437.246,29329.201,30048.17,29807.829,32127.125,30170.587,30003.433,28814.068,27238.627,27469.355,27625.049
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","SK:Slovakia",Q:S:FR:4R:U:C:A:A:TO1:R:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,167,224,279,395,419,508,392,450,506,419,1677,1936,2395,2163,2242,2286,2164,2256,2253,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1229
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","SK:Slovakia",Q:S:FR:4R:F:B:A:A:LC1:A:SK,0,-,0,-,0,-,23,-,28,-,67,-,50,-,44,-,44,-,43,-,49,-,42,-,62,69,49,54,55,54,74,78,80,82,74,40,242,136,142,122,141,133,132,136,37,89,186,243,199,243,261,399,331,510,404,485,3618,4759,5290,4781,4169,4223,4482,4501,4921,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,244
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","SK:Slovakia",Q:S:SE:4R:U:C:A:A:TO1:O:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,9,14,8,8,9,9,10,9,10,9,13,12,11,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,-,\
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:TW:4R:F:I:A:U:TO1:A:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,1,1,5,1,1,1,1,4,4,3,3,-,-,-,2,2,-,1,-,2,2,-,2,2,1,2,-,-,1,-,-,-,-,-,-,-,-,1,4,4,8,8,8,7,8
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:GR:4R:U:C:A:A:TO1:A:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,28,29,0,0,0,0,18,20,0,0,0,1,1,0,1,0,0,0,0,0,-,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","SK:Slovakia",Q:S:IT:4R:U:C:A:A:TO1:B:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,631,\,\,\,\,\,\,\,\,\,\,\,669.169,309.701,254.162,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:IT:4R:U:X:A:A:TO1:A:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,3247,\,\,\,\,\,\,\,\,\,\,\,3078.686,3148.644,3209.658,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","SK:Slovakia",Q:S:JP:4R:U:C:A:A:TO1:R:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,39,30,38,10,20,11,13,9,15,10,10,66,192,41,41,22,16,46,42,38,22,24,188,50,208,69,69,83,63,66,78,216,243,260,263.7,263.4,264.8,80.7,33,37.6,33.6,42.7
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","SK:Slovakia",Q:S:DE:4R:U:C:A:A:TO1:F:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,228,229,354,262,218,218,240
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:DE:4R:U:C:V:A:TO1:A:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,159,160,160,126,132,131,22,33
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:FR:4R:F:C:A:A:TO1:A:SK,0,-,19,-,38,-,76,-,89,-,138,-,152,-,353,-,589,-,768,-,478,-,449,-,531,495,468,399,383,348,289,324,298,285,278,384,612,498,499,458,466,507,576,522,315,618,668,658,868,2120,964,1245,1207,1499,1314,1392,4604,6046,6447,5815,5536,4774,5401,5271,5785,4790,7516,5505,\,5085,3191,3516,2934,4188,4030,3415,3306,3544,3674,3621,\,\,\,\,\,\,\,2089
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","SK:Slovakia",Q:S:GB:4R:U:C:A:A:TO1:O:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,5,5,7,3,57,174,102,104,72,57,830,892,800,716,597,64,99,48,207,224,235,388,213,439,286,2821,439,294,295,118,74,334,343,309,7,17,97,50,66,160,85,6
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:SE:4R:U:W:A:A:TO1:A:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,12,13,21,18,22,24,27,50,55,63,64,452,354,163,162,159,454,460,510,522,115,83,100,84,72,76,75,72,69,70,\,\,\,\,0.217,\,0.063,0.901
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:JP:4R:U:W:A:A:TO1:A:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,24,22,22,48,40,0,0,13,14,21,22,23,104,20,18,18,19,16,16,14,0,0,-,0,0,0,0,28,0,0,0,75,24,30,28,38,-,47.5,10,20.4
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:IT:4R:Q:C:A:A:TO1:A:SK,,,,,,,,,,,,,,,,,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-482,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","SK:Slovakia",Q:S:5A:4R:F:B:A:A:LC1:A:SK,52,-,40,-,0,-,120,-,175,-,229,-,270,-,368,-,458,-,599,-,691,-,588,-,1934,1248,1410,1247,1599,1960,2255,2323,2870,2933,6607,7283,8444,8248,9188,9242,10266,10616,11174,12149,14263,15849,23896,24879,26374,29480,31619,28065,34890,40873,39971,42085,51353,56937,63781,59102,57462,52459,55568,57663,58305,54358,51107,56388,52009,55995,58255,55939,53987,54394,50976,53429,54087,52469,54042,55436,52495.493,52981.303,52837.491,50067.632,48337.066,43415.465,45916.113,47792.196
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","SK:Slovakia",Q:S:GB:4R:U:C:A:A:TO1:R:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,29,62,93,102,124,151,204,241,255,399,416,413,418,446,404,351,374,352,329,294,386,421,382,406,469,430,453,433,309,216,225,393,338,257,205,210,169,102,66,64,96,158
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:5A:4R:U:X:A:A:TO1:A:SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717,4886,5756,4592,5591,5592,6357,7689,9196,10151,9567,11089,12627,13324,13810,13829,12594,13015,13105,12545,11095,10425,11666,10961,11701,11269,10473,9568,10437,9986.012,9226.013,9067.012,8600.014,9169.014,9257.014,9813.636,9944.461,9835.492,8852.874,9347.446,8150.023,9371.901,9117.838
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SK:Slovakia",Q:S:5A:4C:F:C:A:A:TO1:A:SK,,,,,,,,,,,,,,,0,-,45,-,58,-,180,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
