BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Uzbekistan"
"Country: Uzbekistan"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1993,31/03/1994,30/06/1994,30/09/1994,31/12/1994,31/03/1995,30/06/1995,30/09/1995,31/12/1995,31/03/1996,30/06/1996,30/09/1996,31/12/1996,31/03/1997,30/06/1997,30/09/1997,31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:SE:4R:Q:C:A:A:TO1:A:UZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,\,\,\,\,-92.652,\,-110.081,-113.955
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:CH:4R:U:C:A:A:TO1:A:UZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,\
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:FR:4R:F:C:A:A:TO1:A:UZ,,,7,-,8,-,24,-,62,-,87,-,120,-,113,-,122,-,122,-,216,-,171,-,258,329,262,167,172,156,136,156,168,159,198,186,179,163,193,227,307,313,281,264,375,322,297,283,274,267,259,256,250,248,247,227,233,242,222,204,185,184,168,161,144,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,83
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:FR:4R:Q:C:A:A:TO1:A:UZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-135,-185,-279,-262,-253,-236,-305,-292,-277,-254,-245,-246,-238,-230,-231,-228,-230,-211,-215,-215,-194,-186,-181,-171,-164,-157,-142,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-80
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:CH:4R:Q:C:A:A:TO1:A:UZ,,,,,,,,,,,,,,,,,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,-,-,\,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-12.117,-23.109,-27.074,-46.591,-55.915,-62.543,-66.951,-72.921
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:IT:4R:F:I:A:U:TO1:A:UZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,4,\,\,-,-,\,\,\,\,-,\,\,0.585,0.599,3.99,1.734,0.03,0.331,0.197,0.108
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:FR:4R:F:I:A:A:TO1:A:UZ,,,7,-,8,-,24,-,62,-,87,-,120,-,113,-,122,-,122,-,211,-,171,-,258,329,262,167,172,156,136,142,155,147,184,173,165,150,193,227,307,313,281,264,375,322,297,283,274,267,259,256,250,248,247,227,233,242,222,204,185,184,168,161,144,\,\,\,\,\,\,\,\,160,155,97,114,115,119,123,\,\,\,\,\,\,\,83
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:FR:4R:U:W:A:A:TO1:A:UZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,33,16,46,11,43,19,99,61,36,132,174,161,80,21,27,11,-,66,92,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:GB:4R:U:C:A:A:TO1:A:UZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,3,3,4,4,2,12,10,10,10,12,10,36,4,4,3,5,3,5,22,17,11,8,8,5,-,2,2,11,15,14,15,16,2,23,17,16,5,4,5,5
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:JP:4R:U:W:A:A:TO1:A:UZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,2,3,0,3,7,0,5,5,2,0,4,4,5,0,2,2,8,2,2,8,0,0,2,0,11,0,0,18,20,19,27,24.9,42.2,14.9,33.5,32.4,-,44.8,20.1
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:5A:4R:U:X:A:A:TO1:A:UZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,155,118,110,145,151,149,184,188,151,138,141,139,142,146,154,128,89,98,123,94,370,338,378,284,245,209,196,206,524,527,436,450,369,467,1255.279,1210.132,1326.568,964.217,949.603,717.011,609.66,511.944
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:IT:4R:F:I:A:A:TO1:A:UZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,30,\,\,\,\,\,\,\,\,\,\,\,30.638,31.196,30.399,27.075,24.579,21.828,23.015,27.339
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","UZ:Uzbekistan",Q:S:JP:4R:U:C:A:A:TO1:O:UZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,9,8,5,5,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:ES:4R:F:C:A:A:TO1:A:UZ,,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,5,-,-,-,1,2,4,6,9,11,12,11,11,11,11,10,11,15,14,14,15,14,14,13,12,12,11,11,10,9,9,9,9,9,9,7,7,6,6,5,5,4,3,3,2,3,2,2,2,3,2,2,2,2,1,1,1,1.186,1.164,1.38,1.525,1.306,1.35,1.472
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:IT:4R:U:X:A:A:TO1:A:UZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,-,-,-,-,-,-,\,-,-,-,-,-,-,\,-,\,\,\,\,25.713,22.787,\,18.378
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:5A:4C:Q:C:A:A:TO1:A:UZ,,,,,,,,,,,,,,,,,2,-,-,-,0,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:FR:4R:F:I:A:U:TO1:A:UZ,,,7,-,4,-,18,-,14,-,22,-,5,-,77,-,90,-,40,-,89,-,64,-,68,79,75,46,43,43,29,24,33,39,51,51,41,38,38,71,68,89,60,53,105,66,63,8,12,12,18,75,67,68,70,55,69,83,64,62,46,53,40,40,30,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:5A:4R:F:I:A:U:TO1:A:UZ,108,-,133,-,185,-,305,-,196,-,151,-,100,-,159,-,538,-,109,-,162,-,205,-,657,624,627,624,390,294,353,380,627,562,614,344,380,252,316,343,341,482,523,290,286,269,253,175,159,126,202,214,221,214,217,214,251,261,255,440,236,259,184,196,232,245,204,213,204,216,221,265,444,368,365,415,402,316.006,388,342.001,401.491,414.701,352.586,513.586,473.629,561.846,569.681,636.719
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:BE:4R:F:C:A:A:TO1:A:UZ,,,,,,,,,3,-,3,-,5,-,5,-,11,-,9,-,5,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,7,7,6,5,4,4,4,3,2,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,4,4,4,4
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:5A:4O:F:C:A:A:TO1:A:UZ,108,-,145,-,220,-,380,-,358,-,378,-,459,-,485,-,851,-,905,-,1176,-,1512,-,1761,1775,1721,1570,1787,1730,1743,1826,1802,1738,1813,1464,1496,1415,1478,1497,1615,1912,1822,1388,1492,1398,1281,1203,1128,1059,1043,995,958,858,869,813,807,796,764,879,651,696,673,677,679,679,618,624,633,650,638,701,934,907,911.758,904.047,868,790.799,893.198,874.403,999.113,1187.781,1224.344,1666.984,1761.397,2257.567,2354.927,2592.563
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:GB:4R:F:C:A:A:TO1:A:UZ,,,,,,,,,,,,,,,13,-,-,-,-,-,-,-,-,-,26,13,11,-,78,44,152,176,167,164,159,157,153,152,140,138,131,138,127,125,134,129,111,103,96,94,89,80,70,71,62,61,48,50,42,237,29,29,25,24,16,18,29,18,11,8,8,7,2,3,3,11,15,15,15,16,2,23,17,16,5,4,5,5
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:DE:4R:U:C:A:A:TO1:A:UZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,106,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:GB:4R:U:W:A:A:TO1:A:UZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,16,-,-,-,-,-,1,-,30,-,2
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","UZ:Uzbekistan",Q:S:AT:4R:U:C:A:A:TO1:B:UZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,42.288,37.837,33.767
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","UZ:Uzbekistan",Q:S:GB:4R:U:C:A:A:TO1:R:UZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,1,1,2,3,3,5,22,17,8,8,3,-,-,2,2,11,15,14,15,16,2,23,17,16,5,4,5,5
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:IT:4R:U:C:A:A:TO1:A:UZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,5,\,\,\,\,\,\,\,\,\,\,\,\,\,2.276,\,2.367,2.377,2.291,2.389
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","UZ:Uzbekistan",Q:S:5A:4O:F:B:A:A:LC1:A:UZ,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,8,-,7,-,1,-,20,23,17,4,0,11,8,21,20,19,27,27,26,25,19,0,14,184,185,15,17,17,8,8,8,8,6,7,8,9,14,17,19,19,19,16,12,13,9,6,3,5,10,5,5,5,5,5,0,0,0,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:AT:4R:F:I:A:A:TO1:A:UZ,0,-,0,-,0,-,30,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,1,-,1,1,1,1,2,4,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,1,1,1,1,1,\,\,3,8,11,3,1,4,3,4,14,22,30,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,44.722,42.763,39.609
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:5A:4R:U:C:A:A:TO1:A:UZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541,345,289,223,231,249,262,262,283,295,254,296,450,438,355,306,285,221,210,202,190,172,199,202,212,206,230,241,263,244.758,271.047,255,208.799,218.198,252.403,322.004,431.144,455.596,759.085,810.942,856.537,932.299,1007.366
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:CH:4R:F:I:A:A:TO1:A:UZ,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,-,-,\,-,-,-,\,\,\,\,\,\,\,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,22.517,33.046,38.168,55.84,64.208,70.253,77.13,94.939
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:GB:4R:Q:C:A:A:TO1:A:UZ,,,,,,,,,,,,,,,,,,,,,,,-16,-,-15,-3,-3,-,-,-,-110,-131,-127,-125,-156,-151,-148,-147,-135,-135,-127,-132,-123,-121,-131,-123,-109,-99,-93,-90,-85,-77,-68,-59,-52,-51,-38,-38,-32,-201,-24,-24,-21,-19,-13,-14,-7,-,-,-,-,-2,-2,-2,-2,\,\,-2
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:ES:4R:Q:C:A:A:TO1:A:UZ,,,,,,,,,,,,,,,,,,,,,,,\,-,\,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-1.522,-1.304,-1.346,-1.3
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:5A:4C:F:I:A:U:TO1:A:UZ,,,,,,,,,,,,,,,0,-,0,-,-,-,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:JP:4R:F:I:A:U:TO1:A:UZ,0,-,0,-,0,-,0,-,1,-,2,-,3,-,8,-,4,-,2,-,3,-,7,-,0,0,8,14,24,18,32,45,28,27,9,4,4,0,0,7,46,38,22,21,7,6,8,10,4,3,7,6,3,4,9,11,23,29,26,34,24,35,24,26,31,29,24,26,30,28,21,23,35,26,21,42,41,14,31,23,25,24,19,18,23.6,37.4,24.9,20.5
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:CH:4R:F:I:A:U:TO1:A:UZ,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,-,-,\,-,-,-,\,\,\,\,\,\,\,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,22.22,21.385,20.963,19.484,21.463,23.209,26.945,37.531
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","UZ:Uzbekistan",Q:S:JP:4R:Q:C:A:A:TO1:A:UZ,,,,,,,,,,,,,,,,,,,,,,,-3,-,0,-9,-8,-5,-5,-2,-26,-47,-40,-37,-23,-15,-15,-15,-15,-24,-22,-22,-18,-17,-22,-20,-13,-12,-7,-6,-3,-2,-1,-2,-9,-11,-23,-29,-26,-34,-24,-35,-24,-26,-31,-29,-24,-26,-30,-28,-21,-23,-35,-26,-21,-42,-41,-14,-31,-23,-25,-24,-19,-18,-23.6,-37.4,-22.6,-18.2
