BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Azerbaijan"
"Country: Azerbaijan"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1993,31/03/1994,30/06/1994,30/09/1994,31/12/1994,31/03/1995,30/06/1995,30/09/1995,31/12/1995,31/03/1996,30/06/1996,30/09/1996,31/12/1996,31/03/1997,30/06/1997,30/09/1997,31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:GB:4R:F:I:A:U:TO1:A:AZ,,,,,,,,,,,,,,,,,,,,,,,,,10,10,9,-,10,6,7,12,13,14,12,11,10,10,-,7,13,31,36,42,42,45,54,51,50,73,70,71,67,2,2,2,14,32,20,23,12,7,2,2,2,-,25,50,49,216,85,217,56,217,182,58,52,64,53,52,104,77,51,55,30,28,30,30
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:GR:4R:F:C:A:A:TO1:A:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,12,5,5,5,5,5,5,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:CH:4R:U:W:A:A:TO1:A:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,34.907,29.462,25.626,20.293,16.507,17.111,16.543
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:5A:4R:F:C:A:A:TO1:A:AZ,12,-,14,-,14,-,18,-,14,-,10,-,17,-,24,-,25,-,26,-,18,-,64,-,119,128,143,126,249,265,221,228,213,210,221,212,214,188,194,164,208,310,376,417,451,468,521,600,694,876,1182,1001,1203,1220,1511,1801,2211,2903,3467,4011,3526,3398,3304,2918,2957,3645,3702,5223,4143,4727,5236,5013,4538,4975,5021.332,4393.427,4671.669,4305.845,4220.613,4223.082,5152.352,4658.685,5039.091,4935.943,5399.983,5531.856,5900.774,6023.102
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:SE:4R:F:C:A:A:TO1:A:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,-,-,-,-,-,-,-,-,-,-,-,\,\,\,\,-,-,\,-,-,-,-,-,-,\,-,-,0,1,1,0,0,0,\,\,\,\,5.021,\,1.001,0.963
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:GB:4R:U:C:V:A:TO1:A:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:JP:4R:U:X:A:A:TO1:A:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,1,1,2,6,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,1,1,0,0,0,0,0,0,-,-,-,-,-,-,30,7.4
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","AZ:Azerbaijan",Q:S:AT:4R:U:C:A:A:TO1:B:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,60.573,\,\,58.307,50.309,54.813,37.873
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:GB:4R:Q:C:A:A:TO1:A:AZ,,,,,,,,,,,,,,,,,,,,,,,-8,-,-8,-8,-8,-7,-7,-7,-7,-7,-6,-4,-3,-3,-2,-2,-,-,-,-15,-15,-20,-21,-23,-25,-25,-33,-33,-,-,-33,-8,-6,-8,-10,-20,-10,-9,-10,-9,-8,-10,-6,-6,-1,-68,-77,-42,-42,-42,-2,-2,-2,-2,-2,-3,-5,-3,-3,-23,-22,-21,-22,-21,-22,-15
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:IT:4R:U:C:A:A:TO1:A:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,35,\,\,\,\,\,\,\,\,\,\,\,35.21,32.237,39.352,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","AZ:Azerbaijan",Q:S:IT:4R:U:C:A:A:TO1:B:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,24,\,\,\,\,\,\,\,\,\,\,\,23.735,24.845,32.544,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:AU:4R:Q:C:A:A:TO1:A:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015,-0.105,-0.352,-1.53,-1.324,-0.807,-0.775,-0.23,-0.258,3.943,-1.19,-1.514,-1.618,-1.411
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:TW:4R:F:I:A:A:TO1:A:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,\,\,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,4,\,\,\,-,-,-,-,-,-,-,\,3,9,10,11,12,5,20,18
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","AZ:Azerbaijan",Q:S:FR:4R:F:B:A:A:LC1:A:AZ,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0,0,-,-,-,-,-,0,-,-,-,-,-,-,2,1,1,1,1,1,1,\,\,\,\,\,\,\,\,\,-,-,-,-,-,\
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","AZ:Azerbaijan",Q:S:JP:4R:U:C:A:A:TO1:O:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,17,17,17,17,17,-,0,0,0,4,4,4,4,4,4,4,4,4.3,21,26.3,25.9,15.5,39.2,34.6,34
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:5A:4O:F:C:A:A:TO1:A:AZ,12,-,14,-,14,-,18,-,14,-,10,-,17,-,24,-,25,-,26,-,18,-,74,-,126,147,154,137,263,266,238,246,242,229,237,231,227,203,198,179,222,322,401,427,460,471,521,602,804,1010,1291,1079,1294,1240,1543,1816,2235,2934,3510,4147,3619,3469,3359,2973,3042,3849,3895,5418,4319,4903,5423,5279,4711,5186,5220.332,4603.427,4938.669,4768.845,4744.613,4791.082,5711.929,5459.057,5805.35,5660.384,6209.966,6303.119,6629.108,6727.429
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:AT:4R:U:W:A:A:TO1:A:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,49.081,\,\,\,\,51.865,38.368,27.582
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:5A:4O:F:I:A:A:TO1:A:AZ,12,-,14,-,14,-,18,-,14,-,10,-,17,-,24,-,25,-,26,-,17,-,74,-,124,145,151,136,260,262,234,242,236,225,235,231,227,203,198,179,222,322,401,427,460,471,521,602,804,1010,1291,1079,1294,1240,1543,1816,2232,2934,3508,4146,3618,3468,3358,2972,3041,3848,3894,5418,4318,4903,5420,5279,4711,5186,5220.332,4603.427,4938.669,4768.845,4744.613,4791.082,5711.929,5459.057,5805.35,5660.384,6209.966,6303.119,6629.108,6727.429
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:GB:4R:U:W:A:A:TO1:A:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,-,-,-,-,-,-,-,-,-,-,6,-,-,22,-,2,42,5,11,11,14,37,29,30,22
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","AZ:Azerbaijan",Q:S:GB:4R:U:C:A:A:TO1:O:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,9,34,32,31,28,26,26,24,19,21,18,-,-,-,-,2,2,3,1,-3
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:5A:4R:U:C:V:A:TO1:A:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,0,0,3,2,4,4,8,15,4,5,0,0,1,0,0,101,249,-,110,6,34,24,48,38,13,10,38,38,15,3,2.001,0.177,58.015,54.025,56.018,54.155,39.5
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:ES:4R:F:I:A:U:TO1:A:AZ,,,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,2.368,0.974,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:DE:4R:U:C:A:A:TO1:A:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,706,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:GR:4R:U:C:A:A:TO1:A:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5,5,12,5,5,5,5,5,5,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:FR:4R:F:I:A:U:TO1:A:AZ,0,-,0,-,1,-,1,-,0,-,0,-,0,-,0,-,0,-,0,-,-,-,1,-,0,0,0,0,0,0,0,0,0,2,2,3,3,1,0,0,4,5,0,10,1,29,12,17,32,85,159,105,132,80,173,339,380,246,274,174,174,197,241,205,253,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,390
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","AZ:Azerbaijan",Q:S:FR:4R:U:C:A:A:TO1:O:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57,-,-,-,-,29,37,50,38,54,2,101,120,83,97,114,55,60,73,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,297
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:SE:4R:Q:C:A:A:TO1:A:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,\,\,\,\,-3.844,\,-0.039,-0.04
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","AZ:Azerbaijan",Q:S:AU:4R:U:C:A:A:TO1:R:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.317,0.322,0.317,0.315,0.289,0.275,1.069,1.076,1.407,0.269,0.32,0.73,0.74
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:SE:4R:U:X:A:A:TO1:A:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,\,\,\,\,6.787,\,6.795,6.596
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","AZ:Azerbaijan",Q:S:BE:4R:U:C:A:A:TO1:B:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,2,2,2,2,-,2,2,5,6,33,50,62,68,24,20,21,17,8,8,5,5,5,5,6,9,10,17,16,16,14,11,18,21,19,19,10,19,18,15,3,3
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:5A:4R:F:I:A:A:TO1:A:AZ,12,-,14,-,14,-,18,-,14,-,10,-,17,-,24,-,25,-,26,-,17,-,64,-,117,126,140,125,246,261,217,224,207,206,219,212,214,188,194,164,208,310,376,417,451,468,521,600,694,876,1182,1001,1203,1220,1511,1801,2208,2903,3465,4010,3525,3397,3303,2917,2956,3644,3701,5223,4142,4727,5233,5013,4538,4975,5021.332,4393.427,4671.669,4305.845,4220.613,4223.082,5152.352,4658.685,5039.091,4935.943,5399.983,5531.856,5900.774,6023.102
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:5A:4R:U:W:A:A:TO1:A:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,62,89,74,168,143,78,156,145,225,205,316,242,364,311,234,187,153,171,161,156,198,174,431,531,540,910,468,381,230,881,701,434,614,589,744.43,795.647,887.376,854.035,662.436,1600.975,1496.545,1475.487
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:CH:4R:F:I:A:A:TO1:A:AZ,,,,,,,\,-,\,-,\,-,\,-,\,-,\,-,-,-,\,-,\,-,-,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,557.243,544.364,552.191,626.714,560.043,547.976,570.616,564.523
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:AT:4R:F:I:A:U:TO1:A:AZ,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,-,-,\,-,-,-,\,\,\,\,\,\,\,\,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,60.558,63.069,77.687,\,58.952,57.415,76.858,59.976
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:BE:4R:F:I:A:A:TO1:A:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,4,5,4,1,3,6,24,24,29,44,46,55,56,57,56,57,55,56,56,59,59,85,109,127,134,76,76,70,67,49,49,42,42,37,36,35,38,15,16,17,17,16,15,20,25,26,25,17,25,25,21,8,7
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","AZ:Azerbaijan",Q:S:FR:4R:U:C:A:A:TO1:R:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,57,136,900,405,296,732,327,173,623,340,246,375,665,480,476,503,556,342,448,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,608
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:AU:4R:U:C:A:A:TO1:A:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.317,0.322,0.317,0.315,0.289,0.275,1.069,1.076,1.407,4.474,0.32,0.73,0.74
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:CH:4R:F:C:A:A:TO1:A:AZ,,,,,,,\,-,\,-,\,-,\,-,\,-,\,-,-,-,\,-,\,-,-,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,557.243,544.364,552.191,626.714,560.043,547.976,570.616,564.523
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:5A:4R:Q:C:A:A:TO1:A:AZ,,,,,,,,,,,,,,,,,0,-,-19,-,-8,-,-21,-,-27,-28,-36,-35,-38,-39,-46,-50,-49,-47,-43,-49,-39,-33,-71,-42,-49,-110,-77,-113,-103,-87,-147,-164,447,-135,-302,231,-237,-325,-44,-431,-716,-617,-578,-792,-781,-754,-837,-902,-846,-937,-960,-1284,-1056,-979,-918,-710,-438,-564,-590.015,-615.105,-866.352,-814.53,-856.324,-922.807,-1781.944,-1901.61,-2075.843,-1957.091,-1784.795,-1605.552,-1960.482,-2078.743
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","AZ:Azerbaijan",Q:S:TW:4R:U:C:A:A:TO1:O:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:AU:4R:F:I:A:A:TO1:A:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.332,0.427,0.669,1.845,1.613,1.082,1.844,1.306,1.666,0.53,1.51,2.544,2.359,1.411
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AZ:Azerbaijan",Q:S:AT:4R:U:C:A:A:TO1:A:AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,4,7,10,48,26,42,56,74,90,156,234,149,126,77,58,55,53,48,36,72,73,70,66,55,67,57,\,\,116,91,80,71.395,73.523,221.321,90.728,201.912,109.504,74.491,62.815
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","AZ:Azerbaijan",Q:S:5A:4O:F:B:A:A:LC1:A:AZ,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,1,-,0,-,2,2,3,1,3,4,4,4,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,1,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0
