BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Belarus"
"Country: Belarus"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1993,31/03/1994,30/06/1994,30/09/1994,31/12/1994,31/03/1995,30/06/1995,30/09/1995,31/12/1995,31/03/1996,30/06/1996,30/09/1996,31/12/1996,31/03/1997,30/06/1997,30/09/1997,31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","BY:Belarus",Q:S:FR:4R:U:C:A:A:TO1:O:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-,-,-,-,0,-,-,-,-,-,-,2,1,-,-,-,0,0,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:DE:4R:U:C:A:A:TO1:A:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1583,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:US:4R:U:C:A:A:TO1:A:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,-,-,-,-,5,5,5,1,\,\,\,1,3,\,-,1,-,1,1,4,24,15,57,62,39,20,46,40,15,37,42,68,123,89,96,47,67,8,7,5,108
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:5A:4R:F:I:A:A:TO1:A:BY,5,-,15,-,305,-,399,-,418,-,389,-,360,-,397,-,439,-,449,-,540,-,238,-,273,272,299,210,230,214,221,296,310,332,378,369,397,402,452,463,522,497,493,515,597,492,847,915,954,942,989,1125,1488,2053,2218,2522,2748,2784,3075,3068,3157,2867,2656,2630,2904,2582,2683,2958,3543,4173,4350,3944,3590,3476,3245.044,3349.056,3457.028,3442.001,3472.006,3666.036,3641.649,3857.774,3931.549,3671.983,3690.614,3256.058,3310.181,3132.034
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:AT:4R:Q:C:A:A:TO1:A:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-209.586,-205.015,-340.247
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:5A:4R:U:W:A:A:TO1:A:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,116,94,134,116,93,180,137,462,487,453,510,570,630,708,654,518,416,417,348,349,488,501,738,929,800,825,881,628,547,609,657,303,411,434,382.343,392.436,466.161,380.889,378.105,368.275,327.865,259.02
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","BY:Belarus",Q:S:5A:4O:F:B:A:A:LC1:A:BY,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,268,279,278,313,421,488,420,527,545,611,710,818,979,850,631,611,695,676,689,759,728,1108,1311,982,894,709,732,756,782,893,792,875,891,866.104,861.383,811.915,850.508,293.793,431.007,445.236,403.11
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:CH:4R:F:I:A:A:TO1:A:BY,,,,,,,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,\,\,\,\,\,\,\,\,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,347.596,356.432,377.4,339.516,297.43,242.67,248.496,219.388
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","BY:Belarus",Q:S:BE:4R:U:C:A:A:TO1:B:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,10,13,18,35,43,40,50,53,86,70,54,48,40,12,18,20,30,35,40,50,55,60,61,61,68,67,82,89,84,84,68,189,103,200,111,192,101
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:CH:4R:F:C:A:A:TO1:A:BY,,,,,,,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,\,\,\,\,\,\,\,\,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,347.596,356.432,377.4,339.516,297.43,242.67,248.496,219.388
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","BY:Belarus",Q:S:TW:4R:U:C:A:A:TO1:B:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,2,4,5,4,4,4,3,3
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:AU:4R:F:I:A:A:TO1:A:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-,3,-,-,-,-,0.044,0.056,0.028,0.001,0.006,0.036,0.035,0.03,0.03,0.027,0.037,0.015,0.016,0.019
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","BY:Belarus",Q:S:FR:4R:U:C:A:A:TO1:R:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,36,44,30,9,57,71,87,90,86,107,115,167,144,71,44,46,65,330,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,4
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:ES:4R:U:C:A:A:TO1:A:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,2,3,2,2,8,12,17,17,22,24,21,14,11,2,4,1,2,0,-,1,1,1,0,1,1,2,1,1,1,5,5,4.135,5.175,7.298,8.234,7.073,7.348,6.96
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:FR:4R:Q:C:A:A:TO1:A:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-15,-25,-11,-7,-19,-22,-1,-25,-,-,-,-11,1,-3,-3,1,0,2,-5,-7,-5,-6,-18,-18,-13,-13,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-86
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","BY:Belarus",Q:S:5A:4R:U:C:A:A:TO1:B:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,225,269,247,231,249,368,453,619,864,875,1097,1188,1371,1447,1253,1155,1053,1081,1762,1926,1885,1974,2172,2472,2501,2394,1897,1930,1944,1995,2073,1974,2020,2070,1339.001,1327.916,1328.927,1297.288,929.486,730.709,817.868,715.995
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:SE:4R:F:I:A:U:TO1:A:BY,,,,,,,,,,,,,,,,,\,-,-,-,-,-,-,-,-,-,-,-,\,\,\,-,\,\,\,\,-,-,-,-,-,-,-,-,-,\,\,\,\,\,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,4,\,\,\,\,\,3,2,2,2,2,2,\,\,\,\,3.707,\,1.209,1.42
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:5A:4C:F:I:A:U:TO1:A:BY,,,,,,,,,,,,,,,0,-,0,-,-,-,2,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:5A:4O:F:I:A:U:TO1:A:BY,0,-,2,-,57,-,84,-,92,-,127,-,93,-,169,-,228,-,87,-,142,-,96,-,110,109,142,70,67,61,69,149,167,179,181,177,193,174,226,179,236,244,258,308,380,326,576,603,669,628,586,772,1003,1339,1442,1687,1763,1491,1901,1952,1819,1602,1436,1449,1655,1616,1762,1867,2565,2959,2954,2572,2092,1630,1426.042,1484.054,1660.026,1849,1967.004,2102.005,2147.771,2373.004,2416.189,2327.228,2227.996,1894.71,1917.809,1740.162
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:JP:4R:F:C:A:A:TO1:A:BY,0,-,0,-,0,-,0,-,0,-,1,-,3,-,5,-,5,-,5,-,0,-,0,-,0,0,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,6,8,10,10,4,3,0,0,1,0,26,29,15,27,28,25,18,18,28,34,32,25,21,27,16,16,18,20.1,16.7,11.8,6.9
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:US:4R:Q:C:A:A:TO1:A:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,-,-,-,-,-,-,-,-,-1,-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-34,-36,-38,-2,-3,-2,-2,-1
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","BY:Belarus",Q:S:5A:4R:U:C:A:A:TO1:F:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,17,17,20,16,17,16
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:ES:4R:F:C:A:A:TO1:A:BY,0,-,1,-,4,-,5,-,5,-,2,-,0,-,0,-,0,-,0,-,0,-,0,-,-,-,-,-,-,0,0,1,1,1,1,1,1,1,1,2,3,3,3,3,4,2,4,4,4,4,4,6,5,6,12,16,23,30,36,57,58,50,49,20,22,15,13,13,12,12,12,12,10,11,11,13,16,15,15,21,20,19.933,23.195,23.519,24.326,20.895,22.252,22.336
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:5A:4C:F:I:A:A:TO1:A:BY,,,,,,,,,,,,,,,0,-,0,-,-,-,2,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","BY:Belarus",Q:S:5A:4R:U:C:A:A:TO1:O:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,75,70,75,61,53,54,83,81,78,88,61,64,59,72,123,97,47,42,36,30,14,87,95,176,225,142,193,164,118,113,59,52,40,45,111.604,109.788,87.708,110.579,232.823,210.379,229.166,124.865
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:JP:4R:U:C:A:A:TO1:A:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4,4,4,4,5,7,9,6,2,1,0,0,0,0,25,52,44,74,60,73,70,44,27,33,31,24,20,25.7,14.9,15.8,16.4,18.3,16,11.5,6.6
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","BY:Belarus",Q:S:AT:4R:F:B:A:A:LC1:A:BY,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,259,268,279,278,313,421,488,420,527,545,611,710,818,978,849,630,610,692,673,686,757,725,965,1129,818,765,615,651,684,\,\,\,\,\,\,\,\,\,\,431.007,445.236,403.11
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:GB:4R:F:C:A:A:TO1:A:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,4,10,-,-,-,-,-,-,-,-,-,4,19,16,26,3,-,-,2,-,5,2,-,-,-,-,-,-2,3
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:CH:4R:Q:C:A:A:TO1:A:BY,,,,,,,,,,,,,,,,,,,,,,,\,-,\,\,-,-,-,\,\,\,\,\,-,\,\,\,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-194.988,-197.903,-219.477,-208.398,-162.312,-117.914,-119.205,-115.457
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:FR:4R:U:C:A:A:TO1:A:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,36,44,34,9,58,75,92,101,104,122,131,177,158,83,56,58,80,361,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,19
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","BY:Belarus",Q:S:FR:4R:U:C:A:A:TO1:B:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-,-,-,4,-,1,4,5,11,17,15,16,8,13,12,12,12,15,31,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,16
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:AU:4R:U:C:A:A:TO1:A:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-,4,6,-,-,-,0.002,0.002,0.002,0.001,0.002
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:CH:4R:U:C:A:A:TO1:A:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,-,-,-,-,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:AT:4R:F:I:A:U:TO1:A:BY,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,572.127,555.04,487.847
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:IT:4R:U:W:A:A:TO1:A:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,112,\,\,\,\,\,\,\,\,\,\,\,77.684,105.576,127.896,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:AT:4R:U:C:A:A:TO1:A:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681,707,796,758,799,872,1043,1212,1373,1428,1636,1744,2048,2191,2227,1871,1746,1815,1781,1565,1624,1580,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1595.136,1576.828,1300.21
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:5A:4R:Q:C:A:A:TO1:A:BY,,,,,,,,,,,,,,,,,-9,-,-14,-,-14,-,-9,-,-23,-21,-150,-134,-132,-122,-130,-186,-164,-166,-212,-213,-221,-228,-239,-243,-239,-209,-213,-227,-273,-215,-249,-229,-223,-239,-265,-251,-326,-380,-279,-494,-429,-130,-177,-179,-209,-270,-263,-301,364,495,323,179,124,58,-166,-151,-336,-276,-256.042,-296.054,-360.026,-333,-381.004,-383.036,-1129.512,-1281.991,-1331.397,-1216.139,-1169.007,-1130.409,-1098.64,-1176.095
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:BE:4R:U:C:A:A:TO1:A:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,6,3,10,13,18,35,44,43,207,59,98,84,67,49,43,12,18,20,30,35,40,50,68,73,78,85,100,110,133,145,145,124,127,233,146,247,149,234,141
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:AT:4R:U:C:V:A:TO1:A:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,-,\,-,-,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,74.388,83.703,86.318
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","BY:Belarus",Q:S:BE:4R:U:C:A:A:TO1:F:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,16,17,20,16,17,15
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:5A:4R:U:C:V:A:TO1:A:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,7,10,4,4,103,54,50,51,53,56,51,48,52,68,1,2,1,9,1,2,4,-,0,0,0,34,32,32,33,35,36,36,34,35.74,35.732,25.364,19.504,85.097,75.483,83.795,86.325
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","BY:Belarus",Q:S:SE:4R:U:C:A:A:TO1:R:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,10,\,\,\,\,\,2,2,2,2,2,2,\,\,\,\,0.83,\,0.537,0.688
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","BY:Belarus",Q:S:BE:4R:U:C:A:A:TO1:R:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,-,-,-,-,-,1,1,155,5,1,4,4,2,2,0,-,-,-,-,-,-,12,13,18,24,33,43,51,56,60,40,64,44,43,48,38,42,40
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BY:Belarus",Q:S:GB:4R:U:X:A:A:TO1:A:BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,5,-,1,2
