BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Georgia"
"Country: Georgia"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1993,31/03/1994,30/06/1994,30/09/1994,31/12/1994,31/03/1995,30/06/1995,30/09/1995,31/12/1995,31/03/1996,30/06/1996,30/09/1996,31/12/1996,31/03/1997,30/06/1997,30/09/1997,31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:AT:4R:U:W:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,-,-,-,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,\,\,\,-,\,\,\,\,\,-,\,\,\,0.91,1.291,1.211
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","GE:Georgia",Q:S:5A:4R:U:C:A:A:TO1:B:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,26,49,35,144,255,64,106,91,184,200,236,281,352,239,136,223,230,207,185,643,250,304,367,243,336,165,222,399,468,418,414,407,354,347,262.989,214.051,216.642,229.677,203.896,149.17,159.824,141.823
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:JP:4R:F:I:A:A:TO1:A:GE,0,-,0,-,0,-,0,-,15,-,0,-,0,-,0,-,29,-,29,-,205,-,0,-,0,0,-,-,-,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,11,3,6,24,16,10,8,9,14,14,15,16,19,10,5,7,8,9,12,17,26,18,20,21,14,10,10,17,13,9.2,27.6,26.3,16.8
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","GE:Georgia",Q:S:FR:4R:U:C:A:A:TO1:R:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,12,18,6,7,4,5,18,1,1,9,230,293,371,393,381,394,355,348,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,579
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","GE:Georgia",Q:S:IT:4R:U:C:A:A:TO1:R:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,3.053,2.882,7.789,6.59,6.263,5.468,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:FR:4R:F:C:A:A:TO1:A:GE,0,-,0,-,0,-,0,-,1,-,1,-,5,-,11,-,0,-,0,-,0,-,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,9,9,61,9,14,10,11,12,22,9,6,6,19,29,9,13,18,296,385,412,427,422,427,445,422,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,704
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:JP:4R:U:W:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,-,5,3,1.4,0.9,1.2,1.3,3.4
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","GE:Georgia",Q:S:GB:4R:U:C:A:A:TO1:O:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-,-,-,-,-,2,-,-,-,-,-,-,-,3,2,-,2,-,-,-,-,-,-,3,-,-,-,-,-,-,-,1,2
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:5A:4R:F:I:A:U:TO1:A:GE,6,-,7,-,478,-,11,-,32,-,17,-,29,-,44,-,14,-,13,-,27,-,19,-,36,48,24,23,31,22,20,30,63,77,38,93,40,37,52,53,46,63,109,93,78,61,66,53,59,119,214,124,114,111,32,141,223,378,506,422,350,293,300,269,538,1613,856,883,1045,689,757,473,476,503,534.025,394.024,411.01,387,303,293.001,317.177,241.998,264.742,252.531,235.75,201.659,293.172,286.559
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:CH:4R:F:I:A:U:TO1:A:GE,,,,,\,-,-,-,\,-,-,-,-,-,\,-,-,-,-,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,68.161,55.181,44.629,53.857,35.626,29.371,38.42,36.614
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:GB:4R:F:I:A:U:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,2,2,2,7,2,2,2,-,-,-,-,-,-,3,5,-6,-,-,-,-,-,-,22,10,5,4,13,40,11,2,3,515,597,615,263,305,2,3,3,11,11,6,8,6,5,5,3,2,2,-,21,28,29
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:FR:4R:F:I:A:U:TO1:A:GE,0,-,0,-,0,-,0,-,1,-,1,-,5,-,11,-,0,-,0,-,0,-,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,9,9,9,9,14,10,11,12,22,9,6,6,11,7,1,4,9,95,111,78,95,98,99,125,301,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,57
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","GE:Georgia",Q:S:FR:4R:F:B:A:A:LC1:A:GE,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0,0,-,-,-,-,-,0,-,-,-,-,-,78,91,116,101,87,78,81,80,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,199
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:5A:4R:U:X:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,16,18,36,49,49,31,32,30,36,56,44,50,50,60,196,180,198,140,154,113,186,200,161,221,254,263,252,257,333.005,306.007,213.011,228.018,121,159.008,181.205,169.52,187.989,178.525,191.381,161.715,164.01,155.883
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:GB:4R:U:C:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,7,5,-11,41,37,37,14,16,16,56,26,23,23,26,59,32,18,20,536,625,643,295,348,36,31,24,31,24,24,203,36,39,25,22,38,18,16,31,49,45
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","GE:Georgia",Q:S:IT:4R:U:C:A:A:TO1:B:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,-,-,-,-,\,\,-,-,-,-,\,\,\,\,-,3.761,0.575,1.115,3.708,3.066,2.185,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","GE:Georgia",Q:S:5A:4R:U:C:A:A:TO1:R:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,25,30,49,23,17,65,87,141,87,138,88,358,453,536,584,506,597,482,534,1153,821,888,1042,776,767,622,631,688,711.025,723.024,669.01,846,636,685.001,672.265,599.516,705.782,673.309,765.665,691.109,782.005,769.223
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:5A:4R:F:C:A:A:TO1:A:GE,81,-,88,-,1878,-,105,-,121,-,91,-,104,-,50,-,48,-,58,-,241,-,56,-,87,89,56,56,127,53,114,51,152,180,173,197,188,184,193,192,230,234,315,227,254,225,175,169,175,269,368,289,239,250,283,329,390,783,990,920,893,851,974,907,915,1946,1200,1321,1582,1195,1239,992,1143,1379,1398.025,1349.024,1381.01,1543,1301,1425.001,1448.82,1245.613,1333.581,1313.45,1408.413,1248.982,1372.502,1466.795
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","GE:Georgia",Q:S:5A:4R:F:B:A:A:LC1:A:GE,0,-,0,-,1302,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,4,0,1,0,1,4,0,4,4,4,4,10,7,9,9,10,89,104,129,110,96,88,92,91,30,41,43,68,68,68,60,87,117,144,147,141,147,178,196,244,193,231,242.3,280.284,233.996,255.776,209.883
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:IT:4R:F:I:A:U:TO1:A:GE,,,,,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,\,\,\,-,-,-,-,-,-,-,-,-,\,-,-,-,-,-,-,-,\,\,\,\,-,-,\,\,\,\,\,\,\,-,-,-,-,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,4.202,1.024,1.108,2.076,0.841,2.468,2.315,1.186
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:GB:4R:Q:C:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,-,-,-,-,-,-3,-,-,25,-,-,11,19,-,-,-,2,2,2,2,2,2,2,2,4,12,2,4,3,-6,3,2,5,6,6,6,6,10,10,17,14,8,5,3,3,6,2,3,3,2,2,2,2,1
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:GR:4R:U:C:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,1,0,25,25,0,16,13,8,10,7,7,4,5,5,5,5,3,3,3,3,0,0,0,0,3,1,1,1,1,1
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","GE:Georgia",Q:S:GB:4R:U:C:A:A:TO1:R:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,5,3,-11,41,37,31,14,16,16,24,22,16,22,26,59,32,18,20,470,514,562,252,294,36,31,24,31,24,24,199,36,39,25,22,24,18,16,30,47,45
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:CH:4R:U:W:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,-,-,-,-,-,\,\,\,\,\,-,-,\,\,\,\,\,\,\,\,\,3.822,3.995,2.262,3.08,0.37,0.357,0.872
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:BE:4R:F:C:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,4,-,4,-,5,-,5,-,3,3,3,3,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,4,5,7,7,6,8,7,8,4,6,6,0,-,-,1,2,2,2,4,6,8,8,10,11,12,12,13,17,15,15,13,12,9,11,9
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:BE:4R:F:I:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,4,-,4,-,5,-,5,-,3,3,3,3,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,4,5,7,7,6,8,7,8,4,6,6,0,-,-,1,2,2,2,4,6,8,8,10,11,12,12,13,17,15,15,13,12,9,11,9
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:5A:4R:U:C:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,68,99,105,192,292,148,215,260,292,365,350,697,923,850,790,796,900,816,836,1876,1152,1284,1531,1182,1256,942,1063,1302,1408.025,1415.024,1346.01,1529,1290,1341.001,1108.054,922.41,1088.698,1281.703,1106.446,970.957,1087.497,1008.339
