BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Curacao"
"Country: Curacao"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","CW:Curacao",Q:S:5A:4R:U:C:A:A:TO1:R:CW,7813,6558,2000,1314,773,1639,2345,6937,9227,5857,4180,7938,3904,3714.325,5350.36,5230.35,6399.467,7493.254,8484.21,5397.454,3219.793,2727.51,1906.76,2167.142,2552.897,2764.985,2399.434
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:AU:4R:F:C:A:A:TO1:A:CW,,,,,,,,5,-,-,-,-,-,1.325,3.805,3.709,1.986,1.254,1.21,1.163,1.199,1.627,2.217,1.563,1.296,1.337,1.245
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:GR:4R:F:I:A:A:TO1:A:CW,,,,,,,,74,67,69,66,63,68,64,68,0,9,11,10
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:GR:4R:U:C:A:A:TO1:A:CW,,,,,,,,\,7,7,7,6,7,6,7,0,9,11,10
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:FR:4R:Q:C:A:A:TO1:A:CW,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,-,\,\,\,\,\,41
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:BE:4R:F:I:A:U:TO1:A:CW,,,,,,,,24,22,13,20,11,11,10,10,-,-,1,2,2,1,1,1
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:BE:4R:F:I:A:A:TO1:A:CW,,,,,,,,28,23,16,21,13,11,11,12,3,2,2,8,6,3,2,1,1,2,4,1
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:JP:4R:U:W:A:A:TO1:A:CW,,,,,,,,10
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:5A:4R:U:C:A:A:TO1:A:CW,9022,6679,2127,2723,2632,1644,2346,9644,10157,6817,5074,8945,4911,4732.325,6199.36,6063.35,7311.467,8272.254,9236.21,6026.032,3855.272,3622.053,2812.769,2647.151,3024.416,3272.715,2880.573
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:5A:4R:U:X:A:A:TO1:A:CW,166,323,260,151,19,20,73,948,1602,1121,316,2435,2922,2644,2709,2652,2537,2354,2662,2105.426,1920.791,2085.77,2499.146,2335.689,643.97,592.667,600.631
