BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Finland"
"Country: Finland"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4B:Domestic Banks","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","FI:Finland",Q:S:FI:4B:U:C:A:A:TO1:B:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18332,16496,15314,14220,12817,13907,13237
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","FI:Finland",Q:S:5A:4R:U:C:A:A:TO1:F:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5226.931,8089.487,8656.024,8691.564,8678.643,7631.242,7671.27,7693.057
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:5A:4C:F:I:A:A:TO1:A:FI,,,,,,,3150,-,3300,3507,3738,4886,8664,8500,9738,12482,11811,1774,1696,1604,1394,0,0,0,44,1698,1322,1458,1596,1585,2428,1896,0,0,0,0,0,0,0,31,330,223,177,310,424,349,0,0,0,0,0,0,-,0,0,0,34,607,-976.052,-870.984,38.134,36.094,34.929,1391.544,2037.676,1900.882,1203.935,3504.132,8231.134,1293.566,5145.981,3415.386
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:JP:4R:F:I:A:A:TO1:A:FI,,,,,,,1779,-,2097,2341,2900,2908,2953,2833,2814,2862,3029,2524,3031,3061,3064,3015,2982,3543,3523,3451,3344,3525,3696,3518,4137,3756,3418,3563,3724,3580,3893,4104,4707,5135,5578,6503,6286,6784,6422,5758,6750,6425,5694,4534,4274,4473,4490,4706,4854,4515,4082,3972,3908,3834,4042,3380,3846,3886,4521,4394,4698,4457,4106.4,4126.5,4050.9,4101.9
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:SE:4R:F:I:A:A:TO1:A:FI,,,,,,,5456,-,4600,5265,4411,4244,6808,7044,7921,7017,6522,5150,5134,4404,4284,5762,5030,5695,6354,12216,15056,17159,5797,7495,26414,18792,19918,22992,33490,34850,34261,23454,24537,26228,28047,32255,32792,31272,26914,14814,14775,15271,13963,13596,14351,15571,16778,20459,19582,21705,20610,23914,25980,23870,22718,24714,25232,23983,26343.529,24479.731,26852.104,21552.196,18566.774,17857.262,16904.952,18858.359
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:US:4R:U:W:A:A:TO1:A:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16737,19280,25856,28085,30177,31838,40404,40257,47564,48723,46996,45069,60757,56608,43991,54362,46091,41494,42869,42629,45687,49042,45631,45582,44276,44995,44162,44012,44062,43796,44796,61016,59101,54170,17246,17948,18137,17672,17309
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4B:Domestic Banks","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:FI:4B:Q:C:A:A:TO1:A:FI,,,,,,,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-54,-73,-65,-67,-57,-54,-43
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","FI:Finland",Q:S:FR:4R:U:C:A:A:TO1:B:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051,1262,1112,1351,1841,1888,1197,1887,3003,2081,2063,2180,2160,2155,1399,1153,905,912,1260,2024,\,\,\,1394,2108,1196,1006,1128,1655,1470,2376,2215,2656,2217,2697,3276,2726,2557,2566,2392,2464,2052,2434
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","FI:Finland",Q:S:KR:4R:U:C:A:A:TO1:F:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.026
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","FI:Finland",Q:S:GR:4R:F:I:A:U:TO1:A:FI,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,\,\,\,\,\,\,\,\,\,\,\,57,58,57,159,93,83,94,11
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","FI:Finland",Q:S:GB:4R:U:C:A:A:TO1:F:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751,1465,1813,1541,1452,1076,1018
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:TW:4R:U:X:A:A:TO1:A:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,6,5,6,6,6,6,6,6,6,6,6,6,5,-,-,15,15,15,-,-,1,1,4
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:JP:4R:U:C:A:A:TO1:A:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3338,3963,3606,3280,3488,3830,3506,3829,4074,4679,5151,5569,6452,6542,6792,6357,5645,6657,6329,5667,4492,4380,4517,4590,4761,4910,4535,4081,4002,3883,3891,4400,3462,3918,3913,4332.9,4171.2,4249.5,4015.7,3707.1,3754.2,3762.7,3933.5
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4B:Domestic Banks","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","FI:Finland",Q:S:FI:4B:F:I:A:U:TO1:A:FI,,,,,,,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,351,228,277,255,207,390,359
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:ES:4R:U:C:A:A:TO1:A:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437,1825,2132,1458,1789,2340,3316,4116,2964,2012,2067,2690,3579,3057,1755,3744,3622,3512,3144,3121,2102,3067,2736,3095,2504,2202,1990,2007,1354,1936,2014,1931,2033,2226,3094,2635.998,2524.549,2419.01,2481.791,2850.551,2592.084,2556.077
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:US:4R:Q:C:A:A:TO1:A:FI,,,,,,,136,-,415,342,266,325,609,583,231,360,525,1223,972,558,695,1320,553,270,489,897,638,537,906,852,620,743,771,137,104,142,-3,-34,152,104,90,297,71,38,3,3079,1310,98,3123,1441,3240,727,770,793,1080,1648,1723,1637,1664,2120,1414,1675,2351,1762,100,110,793,734,814,651,744,905
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","FI:Finland",Q:S:BE:4R:U:C:A:A:TO1:F:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,8,10,10,8,7
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","FI:Finland",Q:S:ES:4R:F:B:A:A:LC1:A:FI,,,,,,,0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,18,0,0,0,0,0,0,2057,2150,2112,1994,1820,1619,1783,1676,1755,1780,1648,1538,1578,944,1564,1578,1546,1621,1741,1884,1978.903,1998.829,1888.778,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:SE:4R:U:C:V:A:TO1:A:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7979,7694,6893,2420,3564,3428,4596,3575,3878,6336,5313,10741,4855,7328,11504,10203,8340,8411,7996,7795,8102,8855,6249,6429,6344,10984,10151,8692,9132,10426,8500,8823,7196,7354,8105.249,7710.941,8821.68,10142.679,12423.518,12829.47,9540.025,10746.389
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4B:Domestic Banks","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:FI:4B:F:I:A:A:TO1:A:FI,,,,,,,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1263,\,1139,713,694,878,762
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:BE:4R:U:C:A:A:TO1:A:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2482,2618,2536,2340,2557,2889,2617,2619,2862,3254,3247,3059,3245,3568,2877,2746,3169,2970,2969,983,936,937,967,868,666,722,708,628,606,490,511,452,449,491,522,473,711,466,458,492,370,1677,2090
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:CH:4R:U:X:A:A:TO1:A:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,235.979,369.494,165.313,341.989,166.291,133.992,106.271,30.953
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:FR:4R:F:I:A:A:TO1:A:FI,,,,,,,2773,-,2787,3705,4829,3843,3801,3123,2798,2718,3783,3068,2947,4027,5193,5616,5901,4725,4620,3803,4377,4308,4663,4505,4349,3494,3834,5441,5436,5091,5928,7224,7637,7331,7821,8557,8332,6670,5206,4796,5869,7723,11199,\,8015,9674,7360,\,9206,5823,5342,6477,5735,6429,7175,7277,6776,7194,\,\,\,\,\,\,\,7935
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","FI:Finland",Q:S:GB:4R:U:C:A:A:TO1:B:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4125,3044,2903,4473,4895,4993,4379,5129,3770,6005,5067,5371,5696,4299,5621,2381,2502,4208,3149,2700,2929,1664,2042,914,3103,3110,2599,1002,2490,2205,2397,2634,3272,3751,3945,4244,4010,4062,4603,4671,5015,4090,5068
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","FI:Finland",Q:S:GR:4R:U:C:A:A:TO1:R:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,5,4,4,4,4,4,4,4
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","FI:Finland",Q:S:AT:4R:F:I:A:U:TO1:A:FI,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,150.329,282.389,476.941,202.799,386.689,160.496,744.772,736.447
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","FI:Finland",Q:S:5A:4R:F:B:A:A:LC1:A:FI,,,,,,,3829,-,4816,4821,3522,2955,3847,3795,3755,3750,4391,5180,6493,6346,7497,8081,8055,8120,9133,10222,8981,8885,73864,74347,57813,57736,58484,62087,58954,61502,64207,95572,98064,100287,113261,123522,127258,120060,121312,123279,131276,129311,132551,117674,120603,128920,139468,137741,149564,165052,177247,181705,160999,155667,165416,145386,141820,141767,138916.097,145728.336,140820.507,125006.403,125117.494,118960.884,131541.337,134882.133
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","FI:Finland",Q:S:5A:4R:U:C:A:A:TO1:O:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13624,20344,19861,19768,21523,22685,21664,24005,22905,25629,18647,20371,22451,23888,23234,19965,20072,21782,24982,24802,22877,23506,29771,26696,34520,37094,62349,65666,76012,77316.967,71633.959,47231.425,60472.09,50696.641,39586.877,51748.969,50430.966,47086.17,38283.88,44737.11,47387.069,51592.506,58675.539
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","FI:Finland",Q:S:US:4R:F:B:A:A:LC1:A:FI,,,,,,,7,-,17,35,19,7,3,27,29,32,51,20,222,28,35,22,20,19,62,66,54,168,17,175,125,63,75,83,102,112,134,155,177,208,271,285,322,329,350,394,530,510,466,167,146,169,146,195,192,126,138,135,119,121,145,128,125,127,139,134,128,118,112,111,109,103
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","FI:Finland",Q:S:CA:4R:U:C:A:A:TO1:R:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,714.806,935.609,848.272,859.558
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","FI:Finland",Q:S:KR:4R:F:I:A:U:TO1:A:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,43,35,30,21,18,34,24,19.919,20.577,24.65,21.194,30.508,18.568,19.658,24.634
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:CH:4R:U:C:A:A:TO1:A:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:BE:4R:F:C:A:A:TO1:A:FI,,,,,,,958,-,1235,1721,1530,1217,1378,1476,1395,1496,1436,1585,1802,1675,1925,1901,1989,2484,2964,2164,2546,2701,3669,2591,2710,2580,2364,2583,2851,2582,2684,2922,3318,3423,3121,3210,3491,2809,2683,3114,2944,2989,978,873,931,968,865,662,722,708,628,606,490,511,452,449,489,522,473,710,465,458,492,369,1677,2089
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:5A:4C:F:C:A:A:TO1:A:FI,,,,,,,3150,-,3300,3507,3738,4886,8664,8500,9738,12482,11811,1774,1696,1604,1394,0,0,0,44,1698,1322,1458,1596,1585,2428,1896,0,0,0,0,0,0,0,31,330,223,177,310,424,349,0,0,0,0,0,0,-,0,0,0,34,607,-976.052,-870.984,38.134,36.094,34.929,1391.544,2037.676,1900.882,1203.935,3504.132,8231.134,1293.566,5145.981,3415.386
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:5A:4R:U:C:V:A:TO1:A:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9326,20656,19763,17921,11639,15421,14485,16438,15560,17177,21487,20018,30794,21261,25504,43190,39870,35605,39364,35092,36214,41363,51311,30968,30580,30681,48343,46945,43750,37472.601,37012.931,30284.589,28916.994,24053.173,20976.565,33367.746,30610.069,34711.888,36150.267,40088.254,43803.285,31985.459,34126.905
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:5A:4C:Q:C:A:A:TO1:A:FI,,,,,,,,,0,0,0,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,-,0,0,0,0,-43,408,379
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","FI:Finland",Q:S:AU:4R:U:C:A:A:TO1:B:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,-,-,253,-,234,-,272,-,-,-,-,310,361,280,434,266,280,318,309,305,297,323,385,129,223,263,205,287,265.778,227.059,240.864,143.154,179.797,194.835,233.288,277.584,340.681,379.885,318.199,413.175,250.472,333.631
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","FI:Finland",Q:S:CA:4R:U:C:A:A:TO1:B:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,276.429,47.054,27.706,2.345
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:DE:4R:Q:C:A:A:TO1:A:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4607,-3090,-6275,-4694,-3410,-2811,-3550,-2270
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","FI:Finland",Q:S:AU:4R:F:I:A:U:TO1:A:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-,-,-,100,-,180,-,-,-,31,32,35,131,74,-,78,65,-,79,94,135,49,147,193,201,342,185,195,227,250,142,175.328,156.204,675.435,25.023,77.321,130.334,452.611,259.428,329.681,662.063,325.721,324.897,291.166,319.394
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","FI:Finland",Q:S:FR:4R:U:C:A:A:TO1:F:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,82
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4B:Domestic Banks","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:FI:4B:U:C:A:A:TO1:A:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86070,85754,77131,77952,70388,76027,77774
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:US:4R:F:C:A:A:TO1:A:FI,,,,,,,1179,-,1582,1455,2224,4023,2408,2511,2279,2248,2538,3028,2460,2389,1799,1457,2523,1971,2056,3317,2334,3232,3222,3348,2581,2346,2899,2700,2858,3308,3472,3873,3049,3142,3876,4293,3342,3985,3877,8371,8237,10501,7610,8340,7091,9828,9632,11411,9539,8101,6325,7250,6990,8021,10830,9680,8011,8179,9606,9897,10362,10724,8673,9866,10911,10280
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:BE:4R:Q:C:A:A:TO1:A:FI,,,,,,,86,-,33,-120,16,30,-1,-65,-17,-39,69,-130,-125,16,2,6,15,5,-30,-24,4,373,-1028,-109,-92,-45,-24,-27,37,34,-65,-60,-64,-176,-63,35,77,68,63,55,25,-21,5,63,7,-1,3,4,-,-,-,-,-,-,-,-,2,-,-,1,1,-,-,1,1,1
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","FI:Finland",Q:S:5A:4R:U:C:A:A:TO1:B:FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16318,44287,37749,42330,45601,49079,51513,54009,35809,35531,30417,36715,35315,36426,38601,28924,29389,34979,27984,39697,29326,32980,27891,41426,35256,38449,45815,55153,64258,50224.778,48208.059,55262.864,42788.154,42711.797,39182.835,35963.379,34707.288,37227.347,34290.254,32850.772,33795.608,31413.248,35814.869
"Q:Quarterly","S:Amounts outstanding / Stocks","PA:Panama","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FI:Finland",Q:S:PA:4R:F:C:A:A:TO1:A:FI,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,1,1,1,1,1,1,1
