BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Bosnia and Herzegovina"
"Country: Bosnia and Herzegovina"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1993,31/03/1994,30/06/1994,30/09/1994,31/12/1994,31/03/1995,30/06/1995,30/09/1995,31/12/1995,31/03/1996,30/06/1996,30/09/1996,31/12/1996,31/03/1997,30/06/1997,30/09/1997,31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:ES:4R:F:I:A:A:TO1:A:BA,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,-,-,-,-,-,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.177,0.687,0.598,0.821,0.63,0.623,0.611
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:AT:4R:F:C:A:A:TO1:A:BA,67,-,96,-,83,-,80,-,64,-,53,-,32,-,39,-,34,-,13,-,8,-,8,-,7,6,9,25,117,37,103,28,117,115,140,136,126,137,153,183,234,258,300,311,366,355,2586,2765,3256,3293,3695,3986,4322,4622,5189,6216,6925,7752,4470,4413,4080,3947,4052,4191,7368,6867,6215,6747,6530,6974,7184,6741,6500,5934,5376,\,5621,5448,5506,5616,5688.018,5508.862,5381.192,4408.683,4182.616,3603.303,3756.267,3660.093
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:5A:4R:U:X:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,435,419,499,476,575,1105,1057,1137,1284,1225,1458,1230,1535,1519,1429,1202,1255,1583,1177,946,834,998,974,1053,1116,1095,1045,989,928.01,976.01,975.011,945.01,978.012,1019.015,1120.392,1069.493,1280.563,1110.051,1057.599,1154.645,1299.493,1314.318
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:GB:4R:F:I:A:U:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,-,1,-,-,-,-,2,2,-,-,-2,-,2,-,10,10,15,9,8
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","BA:Bosnia and Herzegovina",Q:S:5A:4R:U:C:A:A:TO1:R:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705,2787,2943,3074,3260,3842,4282,4645,5453,6000,7146,9308,9194,8444,8005,8344,7964,8364,7827,8777,7506,6840,7645,7449,8125,8295,7848,7925,7204,6798.268,7020.279,7316.298,6893.298,6930.288,7068.29,7000.001,6928.149,6823.046,5683.811,5482.544,4865.398,5130.652,5093.537
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","BA:Bosnia and Herzegovina",Q:S:IT:4R:U:C:A:A:TO1:F:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.793,6,6.144,5.276,6.391,23.945,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:US:4R:U:C:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,9,9,10,11,20,21,22,22,25,23,34,35,33,12,11,10,-,1,8,13,15,10,6,5,4,7,1,-,-,-,-,-,5,7,6
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:BE:4R:F:I:A:U:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,-,1,3,4,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,9,7,3,3,3,1,1,1,1,1,1,-,-,-,-,-,-,-,-,1,-,1,1
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:GB:4R:U:C:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,4,4,8,8,10,9,6,7,8,5,5,3,3,2,2,2,3,5,5,3,3,3,3,3,3,3,3,3,3,2,2,1,2,2
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","BA:Bosnia and Herzegovina",Q:S:IT:4R:U:C:A:A:TO1:R:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,2697,\,\,\,\,\,\,\,\,\,\,\,2951.131,2971.507,3025.543,2775.405,2749.453,2486.268,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","BA:Bosnia and Herzegovina",Q:S:AT:4R:F:B:A:A:LC1:A:BA,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,650,1557,1560,1791,1974,2165,2314,2519,2699,4447,4603,4256,3519,3369,3139,2999,3038,3180,3678,3303,3056,3342,3330,3573,3743,3545,3491,3290,2913,\,3141,3072,3128,3257,3383.207,3396.477,3340.793,1907.933,2743.684,2402.708,2484.85,2459.188
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:5A:4R:F:I:A:U:TO1:A:BA,25,-,58,-,41,-,53,-,42,-,186,-,80,-,41,-,55,-,42,-,41,-,50,-,23,38,22,27,37,48,20,23,38,17,25,272,310,293,46,35,45,99,111,133,213,148,692,449,614,605,856,779,955,1214,1373,1216,1900,2262,1739,1582,1414,1435,1661,1632,1928,1811,1568,1606,1523,1759,1743,1701,1679,1395,1242.002,1307.002,1287.004,1271.019,1259.013,1380.019,1222.518,1180.511,1130.749,1521.158,760.072,658.754,597.266,570.722
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:SE:4R:F:I:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,\,-,\,-,\,-,\,\,\,\,\,\,\,\,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,3,3,5,5,4,4,\,\,\,\,1.962,\,1.417,1.404
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:GB:4R:F:C:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,2,2,4,4,4,6,6,8,7,4,4,5,3,3,2,1,-,-,-,2,3,3,2,2,2,2,3,2,11,12,17,10,10,2,1,2,2
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:SE:4R:F:C:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,\,-,\,-,\,-,\,\,\,\,\,\,\,\,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,5,\,\,\,\,\,3,3,5,5,4,4,\,\,\,\,1.962,\,1.417,1.404
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:CH:4R:Q:C:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,\,-,-,\,-,\,\,-,\,\,-,-,\,-,\,\,-,-,\,\,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-24.058,-23.598,-23.568,-21.826,-11.615,-8.86,-11.031,-13.578
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","BA:Bosnia and Herzegovina",Q:S:FR:4R:F:B:A:A:LC1:A:BA,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,1,0,-,-,-,-,-,0,-,-,-,-,-,-,2,1,1,1,1,1,1,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","BA:Bosnia and Herzegovina",Q:S:IT:4R:U:C:A:A:TO1:O:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,790,\,\,\,\,\,\,\,\,\,\,\,938.705,936.29,947.696,1042.291,971.524,923.325,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:5A:4C:F:I:A:A:TO1:A:BA,,,,,,,,,,,,,,,0,-,0,-,-,-,6,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","BA:Bosnia and Herzegovina",Q:S:IT:4R:F:B:A:A:LC1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,3202,\,\,\,\,\,\,\,\,\,\,\,3188.46,3203.822,3273.787,3148.597,3036.661,2817.075,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","BA:Bosnia and Herzegovina",Q:S:5A:4R:U:C:A:A:TO1:F:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.793,20,20.144,16.276,17.478,33.022,19.676,15.495
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:5A:4R:F:C:A:A:TO1:A:BA,69,-,134,-,112,-,122,-,93,-,229,-,107,-,67,-,97,-,77,-,97,-,117,-,88,86,60,58,185,101,159,95,204,187,243,662,866,866,714,851,1293,1397,1583,1667,1754,1701,3935,4214,4328,4398,5188,5589,6104,7534,8398,9867,13853,13313,12861,12186,11287,10994,11433,11736,11476,10699,9576,10634,10423,10980,11308,10623,10238,9796,9131.296,9462.308,9598.379,9274.395,9439.367,9801.372,10050.329,9869.354,9757.49,8620.126,8246.242,7369.154,7870.259,7842.943
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:FR:4R:U:C:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,11,8,8,8,244,246,301,297,323,12,17,18,11,16,14,18,19,40,40,17,20,36,37,38,38,47,\,\,\,\,\,\,\,\,\,\,\,\,\,\,9
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","BA:Bosnia and Herzegovina",Q:S:BE:4R:U:C:A:A:TO1:R:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,10,10,10,11,11,12,9,4,4,3,3,1,1,1,1,-,-,-,-,-,-,-,-,1,-,1,-,-,1,-,-,1
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:IT:4R:U:C:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,3528,\,\,\,\,\,\,\,\,\,\,\,3935.839,3939.648,3979.845,3821.859,3725.061,3412.037,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:IT:4R:U:W:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,309,\,\,\,\,\,\,\,\,\,\,\,329.175,319.624,317.294,407,407.185,363.415,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","BA:Bosnia and Herzegovina",Q:S:AT:4R:U:C:A:A:TO1:B:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,821.472,814.916,849.23,824.745,207.507,143.89,162.373,152.334
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:ES:4R:U:C:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,-,0,1,0,0,0,0,1,1,1,1,1,1,0.659,0.184,0.142,\,0.141,0.128,0.117
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:5A:4O:F:I:A:U:TO1:A:BA,37,-,69,-,51,-,63,-,52,-,195,-,87,-,55,-,70,-,55,-,74,-,68,-,32,51,35,33,38,50,22,24,48,33,45,298,352,336,102,106,118,185,199,239,327,254,790,547,1035,1068,1292,1221,1385,1231,1385,1229,1911,2283,1763,1603,1431,1455,1683,1654,1947,1835,1588,1628,1528,1760,1751,1710,1687,1763,1553.002,1609.002,1621.004,1615.019,1647.013,1808.019,1493.531,1462.745,1480.802,1807.171,1091.82,934.481,879.852,910.952
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:TW:4R:F:I:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,-,-,-,-,-,-,-,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:SE:4R:F:I:A:U:TO1:A:BA,,,,,,,,,,,,,,,,,,,\,-,-,-,-,-,-,\,\,\,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,\,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,3,2,2,2,\,\,\,\,0.553,\,0.524,0.527
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","BA:Bosnia and Herzegovina",Q:S:5A:4R:U:C:A:A:TO1:B:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,541,732,889,748,895,1028,1136,1595,1920,2246,2855,2508,2928,2803,1730,1676,1576,2041,1042,958,822,847,903,1016,998,1050,1040,897,644,658,715,767,761,840,931.379,909.042,920.533,894.908,279.167,206.431,226.244,215.839
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:GB:4R:Q:C:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-,-,-,-,-,-,-,-,-,-,2,2,2,2,1,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,\,2,-8,-8,-13,-7,-8
"Q:Quarterly","S:Amounts outstanding / Stocks","BR:Brazil","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:BR:4R:F:I:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:AT:4R:Q:C:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-143.756,-265.854,-402.974
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:TW:4R:F:C:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,-,-,-,-,-,-,-,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","BA:Bosnia and Herzegovina",Q:S:IT:4R:U:C:A:A:TO1:B:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,40,\,\,\,\,\,\,\,\,\,\,\,46.002,31.85,6.605,4.163,4.084,2.444,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:SE:4R:Q:C:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,\,-,\,\,\,\,\,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,-,\,\,-,-,-,-,-,-,-,-,\,\,\,\,\,\,\,-5,\,\,\,\,\,-2,-2,-4,-4,-3,-3,\,\,\,\,-1.495,\,-1.153,-1.155
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:AT:4R:U:X:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,552.393,530.271,538.463,473.863,459.93,437.832,429.838,445.764
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","BA:Bosnia and Herzegovina",Q:S:GB:4R:U:C:A:A:TO1:O:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,4,4,6,6,6,5,3,3,3
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:GB:4R:U:X:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,-,-,-,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,31
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:AT:4R:U:W:A:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,443.338,397.952,505.036,342.416,274.393,233.217,239.457,255.946
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","BA:Bosnia and Herzegovina",Q:S:AT:4R:U:C:V:A:TO1:A:BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,\,\,\,\,\,0.394,\,\,\,1.057,0.584,2.506
