BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Luxembourg"
"Country: Luxembourg"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","LU:Luxembourg",Q:S:CH:4R:U:C:A:A:TO1:B:LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6241,6634,6725,7402,8049,8634,7900,13605,12880,12839,17698,15649,17799,19909,15920,14420,14428,17792,12457,13342,10511,11867,11995,11751,10468,13765,8212,10039,9031,8704,9215,9156,9850,8778,13868.777,14134.882,12460.897,12210.757,10506.597,10417.085,10192.846,8891.653
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","LU:Luxembourg",Q:S:CH:4R:F:C:A:A:TO1:A:LU,,,,,,,7100,-,7796,10565,8578,8354,8058,9130,8188,9445,9475,8009,9609,9551,12784,12559,12768,14530,16171,17302,15605,17692,20669,20291,18062,21038,23188,27273,26816,23892,25134,29779,33838,34366,38752,45123,58771,61801,83012,53389,55504,72496,45550,44243,64440,43450,42100,46982,46923,50299,70643,77389,69333,55682,45952,39062,44848,42047,43293.792,41056.553,42053.525,38700.764,34220.27,34470.342,33715.749,31947.918
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","LU:Luxembourg",Q:S:5A:4R:F:C:A:A:TO1:A:LU,6,-,2,-,2,-,228397,-,224117,213672,205153,195234,205708,221003,214495,222706,224526,188986,218235,198595,220403,208856,221359,230767,266738,305508,291009,303474,344564,356756,331503,376140,369408,423943,448597,464707,490553,534504,594548,610274,655810,739535,760736,728907,674659,573212,621449,649568,612479,628127,610955,639925,621042,664954,658647,612634,606036,665543,637267.824,644282.581,663259.973,700569.246,692867.353,646523.728,609441.518,624626.916,630279.741,621366.649,563012.899,549499.048,549152.071,565665.46
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","LU:Luxembourg",Q:S:TW:4R:U:C:A:A:TO1:B:LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,278,338,900,514,541,569,677,613,676,495,382,338,322,405,355,297,213,229,196,325,240,687,705,241,304,245,123,158,142,220,242,183,206,107,173,148,187,254,265,298,374,193
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","LU:Luxembourg",Q:S:5A:4R:U:C:A:A:TO1:B:LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128539,119640,118026,116655,133604,139680,143295,145571,171484,186317,183353,182131,211798,220959,224871,197253,145078,145855,132959,128092,144703,125288,128560,118226,140392,128643,141307,125805,121813,96684.411,105447.043,117433.797,121116.775,120472.038,113718.421,109907.215,100676.745,98839.89,85200.682,65741.736,70688.869,57625.778,52779.146
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","LU:Luxembourg",Q:S:GR:4R:U:X:A:A:TO1:A:LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,20,21,20,19,18,1,1
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","LU:Luxembourg",Q:S:US:4R:U:X:A:A:TO1:A:LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3120,5556,8424,10288,2264,2145,2371,3946,5024,8607,8786,10990,8118,7820,3665,2672,3984,4306,5691,4518,4701,5307,6359,4286,6099,5765,4161,4581,5228,5092,5662,5760,6410,6312,6405,7517,9201,9923,7950,12631,9602,10177,8739
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","LU:Luxembourg",Q:S:CA:4R:Q:C:A:A:TO1:A:LU,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-591.249,-134.777
"Q:Quarterly","S:Amounts outstanding / Stocks","IE:Ireland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","LU:Luxembourg",Q:S:IE:4R:U:C:A:A:TO1:A:LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,2887,2887,1919,2716,3723,3814,2350,2617,4933,5705,5741,5395,6377,7672,7582,7330,7104,7365,8695,2781,2776,2557,2375,1412,1328,1225,1345,1218,423,354,337,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","LU:Luxembourg",Q:S:5A:4R:U:X:A:A:TO1:A:LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26657,41801,49135,47343,52157,52962,53821,58881,64821,82823,74812,81131,84009,81791,75811,66400,61081,62458,67043,60789,46521,47570,51913,49118,57427,56141,48502,48286,54802,53910.157,45852.582,45919.526,48032.933,49767.329,48432.343,45943.136,49730.479,50136.795,45468.194,64549.811,55052.043,56434.883,58841.129
