BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Ireland"
"Country: Ireland"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","IE:Ireland",Q:S:5A:4R:U:C:V:A:TO1:A:IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43841,59314,54871,48204,38654,52143,48375,53882,65055,74301,83247,93433,127311,115129,112377,215176,199179,139142,123427,109843,117416,133520,141665,102780,79260,80238,102690,98190,90590,89990.483,72986.855,73648.093,68091.966,57747.306,35820.616,39560.837,38603.417,30807.997,34254.931,35789.14,35968.691,29576.173,29672.185
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","IE:Ireland",Q:S:BE:4R:U:C:A:A:TO1:F:IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702,822,794,754,878,694,675,782
"Q:Quarterly","S:Amounts outstanding / Stocks","PA:Panama","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","IE:Ireland",Q:S:PA:4R:F:I:A:U:TO1:A:IE,,,,,,,,,,,,,,,,,,,,,20,20,-,-,-,-,-,5,-,-,-,-,-,-,3,3,100,20,120,25,25,16,56,10,1,1,4,5,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IE:Ireland",Q:S:CH:4R:U:W:A:A:TO1:A:IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882,950,963,875,1483,1799,1426,2356,1817,1272,1526,4200,6226,5635,1085,369,589,644,240,230,966,244,264,329,336,292,360,338,284,326,389,426,486,1019,2388,2562.419,3519.134,2143.114,2671.201,2220.461,2140.207,1534.727
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","IE:Ireland",Q:S:DE:4R:U:C:A:A:TO1:R:IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,86493,\,\,\,\,\,\,\,\,\,\,\,29274,27414,29504,28160,26029,24903,21992,22675
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IE:Ireland",Q:S:FR:4R:F:C:A:A:TO1:A:IE,,,,,,,9618,-,6640,7808,6856,7687,7252,9544,9525,11141,11034,11025,9224,12447,12864,13191,15350,17586,20176,26236,26866,26505,31857,33224,32896,31208,33608,38312,44854,48139,55841,70150,77643,85726,99353,98896,118361,105241,78384,65466,71473,60671,60326,57687,50084,52209,\,38452,40070,34680,33689,37153,33771,27589,37383,38026,38513,37948,34370,37676,39914,41577,38123,34583,37201,40252
"Q:Quarterly","S:Amounts outstanding / Stocks","IE:Ireland","4B:Domestic Banks","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","IE:Ireland",Q:S:IE:4B:U:C:V:A:TO1:A:IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,-,-,-,\,\,\,\,-,\,\,\,\,\,\,\,\,\,\,-,-,-,-,-,-,-,-,-,-,-,-,361.717,343.306,362.412,308.168,286.834,273.897,233.172,337.078
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","IE:Ireland",Q:S:DE:4R:U:C:V:A:TO1:A:IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,19864,\,\,\,\,\,\,\,\,\,\,\,8014,7485,7380,7805,8835,9366,7812,7495
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","IE:Ireland",Q:S:KR:4R:U:C:A:A:TO1:B:IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.186,0.767,0.327,0.596,0.86,0.469,1.029,0.208
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","IE:Ireland",Q:S:AT:4R:U:C:V:A:TO1:A:IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,97.502,74.604,25.061,4.829,2.024,0.978,5.866,29.663
