BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Slovenia"
"Country: Slovenia"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1993,31/03/1994,30/06/1994,30/09/1994,31/12/1994,31/03/1995,30/06/1995,30/09/1995,31/12/1995,31/03/1996,30/06/1996,30/09/1996,31/12/1996,31/03/1997,30/06/1997,30/09/1997,31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:5A:4C:Q:C:A:A:TO1:A:SI,,,,,,,,,,,,,,,,,5,-,9,-,0,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:JP:4R:F:I:A:U:TO1:A:SI,1,-,1,-,1,-,2,-,15,-,0,-,0,-,14,-,36,-,10,-,7,-,25,-,5,8,9,9,34,33,53,68,20,14,8,4,2,6,21,20,18,20,6,7,28,26,96,85,125,108,78,78,84,87,111,78,146,122,274,288,225,131,78,45,60,66,63,97,66,116,73,69,47,33,25,27,28,29,30,29,29,32,33,41,39.2,43.4,47,27.9
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:DE:4R:Q:C:A:A:TO1:A:SI,,,,,,,,,,,,,,,,,,,,,,,-124,-,-51,-66,-71,-37,-99,-88,-806,-325,-272,-111,41,-210,-242,-207,-294,-376,-378,-376,-519,-877,-839,-784,-827,-947,-465,-389,-732,-474,-250,-323,-371,-53,2051,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-292,-306,-197,-83,-94,-388,-366,-474
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:ES:4R:F:I:A:U:TO1:A:SI,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,0.795,2.954,0.649,0.822
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:ES:4R:F:I:A:A:TO1:A:SI,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,1,-,4,-,7,-,7,-,25,25,26,26,26,26,51,26,22,22,28,29,13,21,34,36,41,40,39,36,39,39,40,46,35,34,43,42,44,46,40,47,52,54,41,43,62,57,50,160,140,108,109,125,112,110,118,44,35,34,30,29,28,42,41,40,39,35.312,32.884,29.574,28.23,34.229,43.704,42.593
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:ES:4R:U:W:A:A:TO1:A:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,53.354,54.457,56.684,54.767,48.706,\,50.243
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:FI:4R:F:I:A:U:TO1:A:SI,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,1,-,0,-,0,-,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,\,\,\,\,\,\,\,\,\,\,\,\,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","TR:Turkey","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:TR:4R:F:I:A:A:TO1:A:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,14,15,15,15,14.164,13.358,11.933,8.386,8.378
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:CH:4R:U:X:A:A:TO1:A:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,0.345,0.275,0.169,1.92,0.884,2.86,0.36,0.674
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:5A:4R:F:I:A:U:TO1:A:SI,128,-,173,-,232,-,227,-,267,-,314,-,264,-,355,-,346,-,297,-,380,-,436,-,418,502,549,624,751,755,906,887,1053,719,1012,981,1141,1220,1569,1580,1914,2101,2080,2236,2519,2974,3706,4264,3973,4519,4225,4215,3906,3992,4558,5969,6888,7688,8061,7007,5914,5047,5002,4967,5428,5072,4870,5160,4345,4735,4651,3930,3794,3806,3578.005,4171.005,4402.007,3796.004,3149.028,2723.025,3219.825,3024.565,2775.944,1838.748,1675.954,1987.095,1909.122,1787.866
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","SI:Slovenia",Q:S:AT:4R:U:C:A:A:TO1:O:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1347.884,1270.184,1314.315,1200.986,1192.532,1077.777,1034.528,1019.609
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","SI:Slovenia",Q:S:BE:4R:U:C:A:A:TO1:O:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,95,113,286,558,594,636,714,916,640,592,550,857,787,745,735,709,793,729,485,707,661,750,575,450,470,452,373,339,281,135,135,216,184,147,52,37,132,120,123,107,125,128
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:US:4R:F:C:A:A:TO1:A:SI,79,-,91,-,80,-,97,-,84,-,213,-,113,-,119,-,45,-,13,-,13,-,31,-,2,52,39,33,22,37,50,41,9,16,10,26,21,12,33,13,22,29,28,39,38,38,72,65,32,69,86,104,237,372,327,485,584,346,308,262,212,478,675,586,367,255,250,212,227,261,449,662,676,512,831,1006,1278,759,930,632,415,783,736,719,577,284,373,401
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","SI:Slovenia",Q:S:IT:4R:U:C:A:A:TO1:O:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1029,\,\,\,\,\,\,\,\,\,\,\,1358.385,1460.729,1403.571,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","SI:Slovenia",Q:S:FR:4R:U:C:A:A:TO1:R:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271,1057,1118,1083,1275,1284,1288,1590,1554,1651,1785,1900,2113,2251,2240,2134,2090,2594,2810,2548,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,2251
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:IT:4R:F:I:A:U:TO1:A:SI,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,243,\,\,\,\,\,\,\,\,\,\,\,207.053,131.556,156.206,\,\,104.241,108.157,93.98
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:5A:4O:F:I:A:A:TO1:A:SI,335,-,384,-,676,-,975,-,1107,-,1581,-,1955,-,2165,-,2133,-,2235,-,2452,-,2975,-,2992,3165,3317,3120,3704,3698,3901,4164,4590,4189,4953,4934,5625,5766,6252,6765,7328,7195,7243,8184,9263,9887,13130,14237,14588,15043,17329,18624,20123,17858,18965,21962,26970,29400,29006,26340,24565,23552,23063,25517,21554,20482,18396,20259,19026,21483,21390,20055,18881,19448,18139.102,17418.251,17958.689,16661.676,15718.664,15348.684,13420.044,13066.278,12257.206,9158.732,8871.617,8182.802,8112.589,7846.001
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:GB:4R:U:C:V:A:TO1:A:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,-,-,-,-,-,-,-,-,-,4,2,7,32,89,79,82,111,97,289,298,498,369,588,475,399,22,22,23,21,21,9,3,2,45,43,-,-,-,2,2
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:GB:4R:Q:C:A:A:TO1:A:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-,-3,-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-7,-7,-2,-,-6,-8,4,6,-8,9,12,11,8,11,10,3,-1,\,\,\,\,\,2,2,-,-,-,-,-,-,-,-,-,-,-,-1,-2,-2
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","SI:Slovenia",Q:S:BE:4R:F:B:A:A:LC1:A:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,189,199,207,212,227,262,259,279,314,309,293,294,291,-,-,-,-,399,441,12,13,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,15,14,13,13,11,12,12
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","SI:Slovenia",Q:S:SE:4R:U:C:A:A:TO1:O:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-,-,-,1,1,1,-,-,-,1,1,1,1,-,-,1,1,1,1,1,2,2,-,-,-,-,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:DE:4R:U:C:V:A:TO1:A:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,375,425,432,228,113,40,26,27
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:GB:4R:U:C:A:A:TO1:A:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,161,53,65,76,165,288,301,261,275,218,327,344,513,433,272,226,196,331,321,320,271,98,219,747,737,804,665,660,593,573,707,625,452,402,319,343,491,331,361,438,370,357
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:TW:4R:F:I:A:U:TO1:A:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,-,-,-,-,-,-,-,1,-,-,-,1,8,8,9,10,1,6,7,1,3,6,3,3,3,1,8,25,98,90,82,69,27,27,15,22,33,37,24,10,9,-,-,-,-,-,-,-,-,-,-,1
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:CH:4R:F:C:A:A:TO1:A:SI,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,24.328,23.964,57.253,71.578,45.958,33.969,41.041,34.676
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","SI:Slovenia",Q:S:FR:4R:F:B:A:A:LC1:A:SI,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,27,-,10,11,12,17,15,19,21,20,620,639,706,661,722,741,774,824,1902,1264,1034,990,1200,1186,1047,1117,1015,1220,959,980,1258,1878,2031,2069,2274,2551,2709,2685,2555,2543,3017,2983,2844,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,2700
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:IT:4R:U:X:A:A:TO1:A:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,698,\,\,\,\,\,\,\,\,\,\,\,483.567,494.384,462.614,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","SI:Slovenia",Q:S:IT:4R:U:C:A:A:TO1:B:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,939,\,\,\,\,\,\,\,\,\,\,\,240.512,173.623,165.481,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","SI:Slovenia",Q:S:JP:4R:U:C:A:A:TO1:R:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,60,70,45,39,37,35,35,39,39,20,35,45,64,66,55,54,65,44,49,58,53,36,32,55,35,52,28,29,2,1,0,0,0,0,0.1,0.1,0.1,25.4,25.1,23.5,37.1,24.4
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:KR:4R:F:I:A:U:TO1:A:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,57,30,64,150,76,34,32,122.064,96.169,20.558,89.584,29.351,25.566,23.929,34.532
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:5A:4R:U:C:A:A:TO1:A:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8590,14290,15542,14918,16739,18112,18451,20860,25476,26531,32259,41778,46254,43623,40796,39300,37944,39042,40651,38193,36137,33066,36345,35537,37957,39910,36978,33274,32179,30107.102,29681.25,29797.689,28163.676,27116.664,26995.684,25940.55,25234.297,23934.533,20672.016,19423.32,17036.186,17383.41,16982.801
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","SI:Slovenia",Q:S:5A:4R:U:C:A:A:TO1:R:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3087,7349,7671,6497,7283,7954,8763,9016,11927,13057,17831,25578,29354,25336,24397,24371,23592,26081,26606,25725,24151,22027,24669,24611,24925,27092,24853,22830,21912,20337.102,20647.25,20701.538,19817.536,18832.519,19213.538,18210.036,17076.884,16217.086,13116.056,12466.756,10983.32,11228.438,10661.344
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:JP:4R:U:W:A:A:TO1:A:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,123,106,147,226,215,210,213,197,192,194,203,199,151,126,82,77,71,55,40,34,28,31,26,28,29,27,26,27,25,26,26,26,26,27,27.5,27.5,27.3,25.4,24.3,21.7,24,24.1
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:5A:4R:U:X:A:A:TO1:A:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006,1926,1922,1505,1556,1462,1658,2003,2873,2626,3787,3784,4145,3974,4191,2292,2797,3563,3081,3460,2498,2515,2814,2733,2961,2929,2919,2250,2214,2179.01,2195.013,2124.008,2281.013,1873.011,2257.009,2126.093,2071.82,2170.215,1917.193,1994.96,1789.259,1729.967,1575.577
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","SI:Slovenia",Q:S:GB:4R:U:C:A:A:TO1:O:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,2,88,102,53,54,72,54,45,40,57,41,194,254,262,230,60,175,702,684,656,555,558,508,484,624,551,385,377,274,302,453,295,331,411,355,345
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:SE:4R:U:W:A:A:TO1:A:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,7,4,4,5,15,19,20,29,19,13,8,4,5,7,5,5,3,3,4,3,3,4,4,4,6,5,5,11,3,3,3,\,\,\,\,5.765,\,11.998,15.034
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","SI:Slovenia",Q:S:5A:4R:F:B:A:A:LC1:A:SI,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,27,-,10,11,12,17,15,20,21,24,624,820,978,1098,1205,1300,1360,1438,2577,1988,1745,1785,2092,2156,2605,2830,2932,4336,3928,3017,3902,8728,9295,12135,14590,18492,16577,16109,16193,15537,17197,16383,17696,16340,15330,16974,17441,17322,19310,17980,16972,16223,15397,15830,15779,14951,15066,15413,15031.528,14717.409,14096.082,13278.958,12239.383,10686.055,11132.947,11183.988
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","SI:Slovenia",Q:S:GB:4R:U:C:A:A:TO1:R:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,16,18,9,5,2,2,20,6,6,6,12,14,24,23,14,17,18,3,6,9,13,11,14,13,14,9,11,10,9,8,8,9,9,11,30,28,31,29,23,21,14,12
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:IT:4R:Q:C:A:A:TO1:A:SI,,,,,,,,,,,,,,,,,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-178,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:IT:4R:U:C:A:A:TO1:A:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,7713,\,\,\,\,\,\,\,\,\,\,\,6949.597,6897.257,6696.317,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","SI:Slovenia",Q:S:5A:4C:F:C:A:A:TO1:A:SI,,,,,,,,,,,,,,,0,-,6,-,2,-,233,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","SI:Slovenia",Q:S:IT:4R:U:C:A:A:TO1:F:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.994,75.901,70.015,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","SI:Slovenia",Q:S:FR:4R:U:C:A:A:TO1:F:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,68
