BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Kazakhstan"
"Country: Kazakhstan"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1993,31/03/1994,30/06/1994,30/09/1994,31/12/1994,31/03/1995,30/06/1995,30/09/1995,31/12/1995,31/03/1996,30/06/1996,30/09/1996,31/12/1996,31/03/1997,30/06/1997,30/09/1997,31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","KZ:Kazakhstan",Q:S:BE:4R:F:C:A:A:TO1:A:KZ,,,,,,,,,1,-,-,-,-,-,18,-,-,-,1,-,13,-,20,-,13,22,19,18,5,4,10,36,23,30,29,32,41,38,38,71,80,58,59,45,51,59,110,96,107,119,154,192,306,360,564,591,640,632,621,465,385,314,276,269,46,28,17,46,60,50,60,49,24,12,10,10,9,16,14,13,15,14,14,13,15,8,7,8
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","KZ:Kazakhstan",Q:S:FR:4R:U:C:V:A:TO1:A:KZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,195,167,78,65,33,4,4,4,77,102,213,361,353,256,266,268,194,220,156,\,\,\,\,\,\,\,\,\,-,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","KZ:Kazakhstan",Q:S:CH:4R:U:C:A:A:TO1:A:KZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","KZ:Kazakhstan",Q:S:US:4R:F:C:A:A:TO1:A:KZ,2,-,2,-,3,-,9,-,11,-,21,-,46,-,18,-,40,-,69,-,84,-,97,-,105,119,169,196,198,192,214,223,272,255,230,261,840,276,311,372,455,423,442,423,430,462,610,888,848,1020,1209,1272,2054,2356,3067,2200,2016,1696,1984,1423,1118,1913,1346,2339,2274,2459,2927,2628,2301,3543,3170,3135,2923,2931,2952,2864,2908,3703,3337,2493,2484,2153,2271,3059,2622,2238,2424,2145
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","KZ:Kazakhstan",Q:S:CH:4R:U:C:V:A:TO1:A:KZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,\,\,\,\,-,\,\,\,\,\,-,\,-,\,\,\,3.316,3.805,1.111,0.272,11.677,8.06,2.472,3.107
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","KZ:Kazakhstan",Q:S:AU:4R:Q:C:A:A:TO1:A:KZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,1,-2,-1,-2,-1,-1.32,-1.973,-1.929,-3.433,-3.048,-2.901,-1.98,-1.964,-1.963,2.412,-0.856,13.368,-0.969,-0.871
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","KZ:Kazakhstan",Q:S:FR:4R:F:B:A:A:LC1:A:KZ,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,1,-,-,0,0,-,-,-,-,-,0,-,-,-,-,-,-,2,1,1,1,1,1,3,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","KZ:Kazakhstan",Q:S:5A:4R:U:C:A:A:TO1:B:KZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833,2455,3152,3952,3846,5459,5879,8662,8460,11448,11593,10618,11009,11466,9800,7993,6422,6049,5825,5219,5644,4595,5763,4513,4651,4662,3735,2944,2805,2624.001,2240.001,1991,1658,1964,1833,1676.585,1748.977,1529.7,1742.741,1573.841,1437.701,1226.601,523.057
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","KZ:Kazakhstan",Q:S:JP:4R:F:I:A:A:TO1:A:KZ,0,-,0,-,0,-,34,-,0,-,27,-,30,-,11,-,15,-,10,-,26,-,22,-,47,47,44,33,30,13,11,25,27,26,24,12,11,13,29,79,101,86,108,207,258,293,265,274,283,284,310,279,440,373,407,664,678,726,685,974,1353,992,829,758,646,720,577,564,611,485,452,397,406,384,387,405,482,472,550,522,492,535,529,424,477.1,426.9,746,673.3
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","KZ:Kazakhstan",Q:S:SE:4R:F:I:A:A:TO1:A:KZ,,,,,,,,,,,,,,,\,-,\,-,\,-,\,-,-,-,-,\,-,-,-,-,-,-,-,\,\,\,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,77,77,97,76,75,77,\,\,\,\,30.483,\,24.408,21.705
