BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Estonia"
"Country: Estonia"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1991,31/03/1992,30/06/1992,30/09/1992,31/12/1992,31/03/1993,30/06/1993,30/09/1993,31/12/1993,31/03/1994,30/06/1994,30/09/1994,31/12/1994,31/03/1995,30/06/1995,30/09/1995,31/12/1995,31/03/1996,30/06/1996,30/09/1996,31/12/1996,31/03/1997,30/06/1997,30/09/1997,31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","EE:Estonia",Q:S:SE:4R:F:C:A:A:TO1:A:EE,,,,,,,,,2,-,5,-,5,-,3,-,3,-,4,-,22,-,20,-,43,-,71,-,365,-,410,-,1315,2508,2681,2559,2933,2718,2748,3008,3160,3302,3903,4075,3960,4885,5335,5769,6502,6736,7088,7651,9862,12356,12585,13923,14926,18604,20681,20081,21926,20986,22844,24989,26295,29125,30316,27711,26795,22632,23834,23519,22485,20519,18556,19760,18706,18520,18802,17528,16666,16965,16432,17036,18880,18084,18637,19029,21377.748,18857.643,18038.908,16824.342,19325.904,14817.685,17429.177,17076.065
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","EE:Estonia",Q:S:TW:4R:F:I:A:U:TO1:A:EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,5,6,-,-,-,1,-,-,6,7,6,7,8,8,8,9,4,3,4,31,20,20,11,17,19,22,22,20,19,19,22,9,3,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,1,1
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","EE:Estonia",Q:S:5A:4R:F:C:A:A:TO1:A:EE,0,-,0,-,-,-,-,-,39,-,21,-,28,-,35,-,81,-,97,-,178,-,313,-,619,-,876,-,1255,-,1190,-,2106,3193,3406,3161,3641,3391,3602,4157,4301,4309,5124,5363,5503,6781,7271,7860,8424,9247,9828,10525,12633,15448,15361,16988,17747,21260,23917,23541,25602,23573,25633,28344,30124,32846,33855,30919,29605,26031,27840,26922,25085,23167,21139,22210,21136,20878,21169,19991,18790,19162,19050.005,19072.866,20568.001,20496.446,21252.621,22903.778,25211.681,22487.591,21643.161,20244.795,23215.518,18389.549,20889.736,20518.213
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","EE:Estonia",Q:S:AT:4R:U:C:A:A:TO1:A:EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,364,333,374,388,396,404,299,254,239,271,273,285,247,227,218,229,218,132,118,107,114,90,89,87,82,63,65,60,62,57,54,56,53,50.105,60.549,52.983,51.394,57.19,62.039,51.016,49.658
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","EE:Estonia",Q:S:AU:4R:U:C:A:A:TO1:A:EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,-,-,-,-,-,-,-,0.916,4.514,0.724,0.045,11.389,-,2.63,1.944,0.003,1.543,0.286
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","EE:Estonia",Q:S:AT:4R:U:C:A:A:TO1:B:EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1.861,1.618,1.632
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","EE:Estonia",Q:S:TW:4R:U:C:A:A:TO1:O:EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,12,12,13,13,13,14,14
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","EE:Estonia",Q:S:GR:4R:U:C:A:A:TO1:A:EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1,1,1,0,0,0,0,0,3,3,3,3,3,3,3,3,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","EE:Estonia",Q:S:JP:4R:U:C:A:A:TO1:A:EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,34,28,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0.1,-,0.2,0.2,0.1,0.1,0.1,0.1
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","EE:Estonia",Q:S:FI:4R:F:C:A:A:TO1:A:EE,0,-,0,-,-,-,-,-,13,-,13,-,16,-,19,-,55,-,41,-,65,-,70,-,90,-,188,-,225,-,221,-,239,216,279,235,298,257,416,458,497,534,667,699,776,880,1024,1132,824,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","EE:Estonia",Q:S:BE:4R:F:I:A:A:TO1:A:EE,,,,,,,,,24,-,-,-,-,-,-,-,5,-,8,-,8,-,20,-,26,-,29,-,37,-,39,-,27,26,26,26,25,28,17,22,17,18,14,14,15,26,29,30,24,27,58,59,118,139,128,124,122,113,119,118,124,136,95,112,115,109,93,112,81,77,82,84,16,15,13,14,13,14,16,15,14,14,12,12,12,12,12,4,1,-,-,-,1,3,1,1
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","EE:Estonia",Q:S:IT:4R:U:C:A:A:TO1:B:EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,112,\,\,\,\,\,\,\,\,\,\,\,74.197,73.331,46.577,7.926,5.358,4.392,3.442,3.311
"Q:Quarterly","S:Amounts outstanding / Stocks","BR:Brazil","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","EE:Estonia",Q:S:BR:4R:F:C:A:A:TO1:A:EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,1
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","EE:Estonia",Q:S:BE:4R:U:C:A:A:TO1:O:EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,67,-,102
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","EE:Estonia",Q:S:FR:4R:U:C:V:A:TO1:A:EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,0,0,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,6
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","EE:Estonia",Q:S:FI:4R:Q:C:A:A:TO1:A:EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,-,-96,-59,-79,-98,-91,-77,-67,-72,-73,-77,-71,-71,-68,-73,-74,-71,-49,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","EE:Estonia",Q:S:GB:4R:U:C:A:A:TO1:B:EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,79,80,82,2,2,2,2,2,4,4,2,-,-,2,-,4,-,3,2,27,1,2,9,-,2,2,8,2,-,-,-,-,-,2,2,-,3,6,5,4,3,3
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","EE:Estonia",Q:S:TW:4R:U:C:A:A:TO1:B:EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
