BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Canada"
"Country: Canada"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","CA:Canada",Q:S:AU:4R:U:C:A:A:TO1:B:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573,1255,1842,1783,1227,1736,1428,1880,1475,-,1203,1019,1713,1971,1705,2944,2287,2408,2526,1835,2385,2627,4096,3919,5008,6145,7519,7821,6007,7252.174,6109.8,6252.917,5805.686,7420.322,6748.537,6961.199,6777.954,7825.394,7333.424,7822.096,6254.276,7981.335,8740.35
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CA:Canada",Q:S:IT:4R:U:C:A:A:TO1:A:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,3260,\,\,\,\,\,\,\,\,\,\,\,2950.853,2484.569,2183.782,1854.379,2064.81,2161.264,2158.456,2134.615
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","CA:Canada",Q:S:CH:4R:U:C:A:A:TO1:R:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5708,6667,6074,6461,6543,8061,7875,8875,12160,14469,10886,10505,10710,9622,5282,4364,4212,4405,6802,6998,7054,8220,8707,10655,10152,9106,9454,11499,11375,13255,11864,9322,8262,9851,11038.262,12361.137,13047.607,11973.492,12136.549,13582.436,13621.085,12605.615
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","CA:Canada",Q:S:JP:4R:U:C:V:A:TO1:A:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,362,457,404,406,609,426,333,263,468,597,563,921,511,627,838,477,488,648,336,355,816,656,519,399,524,860,662,527,721,715,702,722,652,635,537,553.2,688.5,626.4,802.5,1200.1,1024.5,1698.5
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CA:Canada",Q:S:FI:4R:U:C:A:A:TO1:A:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,184,134,130,129,147,167,196,134,130,133,150,209,138,431,593,822,979,920,1102,1345,1635,1843
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CA:Canada",Q:S:TW:4R:F:I:A:A:TO1:A:CA,,,,,,,,,,,,,260,359,453,453,483,328,406,360,472,354,401,711,410,750,457,470,372,369,474,467,487,371,384,403,1010,430,387,451,387,341,367,340,358,483,559,555,547,479,523,521,477,527,404,369,966,500,669,620,722,732,747,805,900,923,912,884,1009,1230,1221,1206
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CA:Canada",Q:S:IT:4R:Q:C:A:A:TO1:A:CA,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-232,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CA:Canada",Q:S:JP:4R:U:W:A:A:TO1:A:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834,823,874,912,896,1062,1106,1214,1371,1544,1730,1236,1508,1346,1077,777,784,763,742,866,915,905,890,1024,887,926,898,941,809,835,735,876,929,967,868,1105.6,1149.5,833.2,819.9,1140.1,1415.3,1296.8,1373.1
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","CA:Canada",Q:S:AU:4R:U:C:V:A:TO1:A:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804,775,1161,1477,1967,1974,1931,1646,1723,1923,2192,2501,2281,2412,3970,2466,2513,2379,1868,1788,1865,2411,3185,2826,2984,957,2960,1289,1657,1755.429,1665.089,1386.109,1396.089,6035.767,1452.313,2839.543,1342.563,1111.029,3575.152,3323.235,3157.918,2740.74,4079.254
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","CA:Canada",Q:S:GB:4R:U:C:A:A:TO1:O:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,5716,6090,5651,6007,6948,7622,5851,7198,8315,5931,8133,8989,8601,11206,9416,10358,12361,14171,15297,16632,16048,18994,18817,19845,22281,21434,19755,18476,20552,22575,21867,25644,19379,22359,22767,19571,19764,19111,20830,14684,16257,21300
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4B:Domestic Banks","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","CA:Canada",Q:S:CA:4B:U:C:A:A:TO1:B:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101512.467,96642.247,88647.488,83171.691
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CA:Canada",Q:S:AT:4R:U:W:A:A:TO1:A:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,29.725,3.475,29.303,28.422,42.497,32.945,57.792,35.146
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","CA:Canada",Q:S:GR:4R:U:C:A:A:TO1:B:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,31,29,40,59,42,42,44,96
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","CA:Canada",Q:S:FI:4R:U:C:A:A:TO1:B:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,159,134,130,129,147,167,196,134,130,133,120,179,109,401,562,822,979,879,1061,1243,1440,1627
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","CA:Canada",Q:S:FI:4R:F:I:A:U:TO1:A:CA,,,,,,,131,-,216,170,201,145,142,103,50,45,44,18,25,37,60,62,72,88,14,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,79,17,\,\,\,123,128,50,38,38,\,97,93,93,\,35,51,34,37,39,38,\
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","CA:Canada",Q:S:GB:4R:F:I:A:U:TO1:A:CA,,,,,,,3950,-,3129,4240,6581,5220,5271,5769,4674,4733,4325,4798,4962,6812,5796,7911,10479,7920,7178,6128,4215,4229,4347,4662,4578,4691,4336,5373,5718,7019,6102,8938,7341,8056,5529,9089,9439,9613,4179,7671,9285,9912,9907,11826,10604,7641,10450,11394,16191,15870,11268,16830,13561,13728,13091,13163,11703,12248,13196,10109,12553,10009,14598,15110,17297,11144
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","CA:Canada",Q:S:IT:4R:U:C:A:A:TO1:R:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1100,\,\,\,\,\,\,\,\,\,\,\,678.395,598.614,758.483,705.248,800.442,772.934,834.979,948.545
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","CA:Canada",Q:S:JP:4R:F:B:A:A:LC1:A:CA,,,,,,,2653,-,2712,2917,2778,2988,3337,3354,3643,3874,3152,3142,3376,3158,2943,3785,3075,3131,2968,2607,2591,2551,2385,2888,2784,3138,3685,3649,3617,3949,4553,4527,4809,5746,6808,6266,5779,6121,6073,5450,5182,5766,7028,7047,5898,5982,6508,8054,7165,7144,7186,8463,8177,10479,11602,11368,11194,12030,12305,13059,14482,13930,14127.9,14086.2,13939,14402
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","CA:Canada",Q:S:DE:4R:U:C:A:A:TO1:B:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,8393,\,\,\,\,\,\,\,\,\,\,\,5597,6304,7449,8551,10225,9377,9887,13073
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CA:Canada",Q:S:KR:4R:F:I:A:A:TO1:A:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440,1569,1004,1051,941,956,950,872,898.108,829.065,904.373,793.168,798.242,823.713,1193.196,974.489
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","CA:Canada",Q:S:5A:4R:F:I:A:U:TO1:A:CA,,,,,,,31310,-,31581,26251,31515,28699,31668,32157,31116,33721,33031,33224,34101,40367,42489,41248,45637,43111,46828,45572,40171,39334,49281,42679,43202,45435,42303,40934,49046,53059,56590,69704,66881,76064,72684,78474,80689,82174,73623,91522,86290,94117,83617,85735,77403,82036,87256,92454,90126,87843,79211,98002,91908.169,99961.641,102603.309,99271.586,100645.968,95348.958,96696.014,95584.975,93933.553,91731.615,97735.032,99750.897,99739.683,97983.49
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","CA:Canada",Q:S:5A:4R:U:C:A:A:TO1:R:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85351,91886,98140,99073,130257,142914,149571,158060,174999,197373,228118,231960,229589,240699,231662,204107,197287,216985,230417,228263,241725,229694,233788,239186,254873,255531,239002,228640,243496,232030.104,250308.825,229720.539,212827.017,218143.83,220484.841,214404.36,233996.307,231156.202,216512.312,221155.255,222410.879,227669.876,214972.377
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","CA:Canada",Q:S:US:4R:U:C:A:A:TO1:B:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4664,3040,2929,3959,6980,8073,8242,9050,10202,10111,8264,7218,8705,7867,9144,7136,13160,10816,16642,17421,20627,21717,19214,17684,21799,20889,22441,25210,27418,27781,33679,33559,33210,34530,29720,30659,28092,28339,27945,28026,23389,25930,23710
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","CA:Canada",Q:S:FR:4R:U:C:A:A:TO1:F:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,8955
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","CA:Canada",Q:S:TW:4R:F:I:A:U:TO1:A:CA,,,,,,,,,,,,,202,307,414,405,418,241,306,274,376,256,263,591,275,607,302,315,237,272,357,328,342,216,190,221,868,296,253,285,235,221,197,167,161,275,358,347,371,312,332,336,307,383,292,283,846,393,506,478,517,511,571,637,673,609,642,594,742,632,666,603
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","CA:Canada",Q:S:FR:4R:F:B:A:A:LC1:A:CA,,,,,,,3819,-,2538,2804,3235,2623,2403,3086,2792,2595,2520,2601,2720,2803,3075,2391,2028,2219,5599,4171,4648,4980,4712,5269,4628,3964,4278,5222,4659,6231,6316,8677,7988,10708,13549,12383,11899,10829,9490,10369,10145,12533,11763,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,3732
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","CA:Canada",Q:S:IT:4R:F:I:A:U:TO1:A:CA,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,2439,\,\,\,\,\,\,\,\,\,\,\,1991.468,1491.04,1043.112,802.659,779.297,809.781,766.297,746.694
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","CA:Canada",Q:S:ES:4R:U:C:A:A:TO1:O:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,55,55,28,27,27,27,27,27,17,17,17,17,12,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","CA:Canada",Q:S:TW:4R:F:B:A:A:LC1:A:CA,,,,,,,,,,,,,91,99,102,104,121,121,124,140,137,161,184,229,242,250,287,279,364,309,325,334,342,361,339,334,338,341,367,537,337,467,449,379,363,404,443,471,519,539,531,547,565,607,655,619,644,695,695,710,759,760,737,765,772,724,794,797,807,731,764,759
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4B:Domestic Banks","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CA:Canada",Q:S:CA:4B:U:W:A:A:TO1:A:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71710.187,79563.91,87201.888,67850.562
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","CA:Canada",Q:S:CL:4R:U:C:A:A:TO1:B:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-,131,92,62,52,42,52,44,20,5,62,4,52,12,19,16,28,18,4,5,-,7,12,8,11,5,52,7,15,1,66,5,-,-,-,7.083,3.716,2.954,4.998,22.221,24.037,5.271
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","CA:Canada",Q:S:IT:4R:U:C:A:A:TO1:O:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1377,\,\,\,\,\,\,\,\,\,\,\,1300.226,906.797,385.318,452.169,451.938,666.024,692.161,391.874
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CA:Canada",Q:S:BE:4R:F:C:A:A:TO1:A:CA,,,,,,,2957,-,2808,2400,2234,2176,2062,1931,2290,2232,1845,1771,2028,1715,1876,2249,2344,1611,1704,1808,1821,1943,2300,2675,2542,4047,3519,3048,3697,3705,4552,5087,4603,4721,6390,6540,7805,7977,7339,7236,6212,5924,3782,3637,2180,2117,1959,1760,1464,1071,1117,1027,1023,1039,1229,1046,1039,976,863,1098,1235,1290,1394,1624,1595,1798
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","CA:Canada",Q:S:GB:4R:F:B:A:A:LC1:A:CA,,,,,,,,,15327,16797,16664,16641,16876,16226,17059,16841,17038,17165,18853,18398,18796,22075,24277,25069,26963,26956,28158,31109,33800,34916,36363,39372,41049,43637,47668,49100,48993,50705,57120,60073,68575,67529,67647,66125,52899,51100,56268,61418,63224,66450,62965,62117,64392,66287,68944,58772,61668,63088,65588,68499,66549,68091,64959,68436,62866,60575,60923,57825,56911,50314,50548,49273
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CA:Canada",Q:S:BE:4R:F:I:A:A:TO1:A:CA,,,,,,,2957,-,2808,2400,2234,2176,2062,1931,2290,2232,1845,1771,2028,1715,1876,2249,2344,1611,1704,1808,1821,1943,2300,2675,2542,4047,3519,2881,3403,3187,3486,4110,3375,3270,4713,4904,6949,7146,6418,6415,5581,5379,3782,3637,2180,2117,1959,1760,1464,1071,1117,1027,1023,1039,1229,1046,1039,976,863,1098,1235,1290,1394,1624,1595,1797
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4B:Domestic Banks","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","CA:Canada",Q:S:CA:4B:U:C:V:A:TO1:A:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44749.855,56697.301,51022.721,60603.923
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CA:Canada",Q:S:5A:4R:U:C:A:A:TO1:A:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201111,220049,233914,238163,251888,280124,291730,297987,325891,347243,378268,388512,401757,409595,408468,358728,377208,397756,429008,425824,443627,419767,423860,421168,448125,446063,417264,408589,434965,414373.764,452085.683,411067.611,395383.73,389031.513,391513.937,382361.149,405465.632,413182.481,391954.166,402180.813,394437.351,402663.76,400411.949
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","CA:Canada",Q:S:FR:4R:U:C:V:A:TO1:A:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4588,4537,4262,5173,4863,6687,3897,4656,3497,4135,6176,5260,5751,11564,9148,15727,12940,8221,9136,8837,\,\,\,7622,7189,7087,8361,7479,7471,7471,7126,7272,6916,6886,7082,2487,2800,2854,2831,3720,3761,3497,4840
"Q:Quarterly","S:Amounts outstanding / Stocks","PA:Panama","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CA:Canada",Q:S:PA:4R:F:I:A:A:TO1:A:CA,,,,,,,,,,,,,,,,,,,,,196,203,344,315,228,374,263,84,82,104,4,57,128,176,119,114,112,119,115,206,217,292,314,318,368,362,314,215,278,384,296,311,270,248,323,344,374,314,256,263,347,416,530,533,532,387,626,631,727,686,562,562
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CA:Canada",Q:S:JP:4R:U:X:A:A:TO1:A:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2351,2418,2977,3040,1904,3232,2982,2849,3590,3846,3879,3858,3730,3857,4345,3732,2955,3010,3290,3239,3464,3764,4014,4132,4189,5058,5081,7592,7840,13900,13692,13949,13447,13376,15528,12880.2,12583.4,13651.7,13717.4,12986.5,14273.6,15483.9,15354
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","CA:Canada",Q:S:SE:4R:U:C:A:A:TO1:O:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,100,100,101,100,142,161,162,163,118,39,158,158,151,161,120,118,123,119,121,122,141,138,92,50,50,43,74,165,167,166,180,176,209,189.562,238.127,385.392,228.007,213.363,291.825,314.003,341.066
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","CA:Canada",Q:S:BE:4R:U:C:A:A:TO1:O:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149,1216,1301,1339,1452,1464,1406,1442,1440,1436,1330,943,1064,1200,1180,1145,1239,1298,1022,410,222,236,247,149,166,113,87,82,185,235,224,295,195,186,234,158,227,231,227,230,391,402,411
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","CA:Canada",Q:S:GB:4R:U:C:A:A:TO1:R:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34625,36563,39538,40987,43883,47459,49134,48851,53020,56819,61807,62618,64669,64489,61875,48641,48062,50552,53300,51105,55422,53144,51784,54096,59252,61912,56718,56204,61816,60371,62141,63215,60153,60836,63777,63000,62490,61305,56547,61005,57942,62946,52230
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","CA:Canada",Q:S:CL:4R:U:C:V:A:TO1:A:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.535,87.955,1.927,51.872,55.551,7.985,193.455
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","CA:Canada",Q:S:ES:4R:U:C:A:A:TO1:B:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,291,306,311,288,336,470,251,311,267,307,159,189,241,\,\,\,502.783,642.998,800.702,667.87
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CA:Canada",Q:S:GR:4R:U:C:A:A:TO1:A:CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484,485,485,593,63,53,32,21,57,9,14,87,33,55,149,141,123,18,19,31,28,53,57,66,113,64,98,91,70,230,221,166,36,41,35,42,40,51,70,55,53,55,106
