BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Spain"
"Country: Spain"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","ES:Spain",Q:S:IT:4R:U:C:A:A:TO1:B:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,8340,\,\,\,\,\,\,\,\,\,\,\,7323.222,7725.818,6930.846,8672.872,11683.897,11137.43,13835.159,14425.561
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4B:Domestic Banks","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:ES:4B:U:C:A:A:TO1:A:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2174656.936,1933205.252,1970697.474,1944770.867
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:US:4R:U:C:A:A:TO1:A:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21474,24053,22876,23022,24807,27998,28369,35614,38114,39220,41707,41320,43056,40684,30496,33458,51569,52213,68194,63466,59435,49641,49190,44768,55336,63899,47754,45850,41803,43032,49268,49436,45513,52641,51433,59508,56206,60495,43671,41653,41030,38074,38089
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","ES:Spain",Q:S:5A:4R:U:C:A:A:TO1:R:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188077,195587,206272,214919,247929,278493,300267,351439,402679,440255,474326,496947,514341,524723,473162,450141,444693,473223,470542,450991,408572,357649,411830,379779,399937,406330,374669,350434,354733,322857.763,311327.346,320056.622,299182.884,289823.928,292410.13,287626.86,284994.556,275519.941,243055.403,212882.236,179886.812,187923.958,182916.043
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:AU:4R:U:C:V:A:TO1:A:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,59,74,101,106,113,112,132,177,179,462,213,367,180,251,369,269,196,146,113,108,177,139,137,187,128,82,109,66,73.594,69.558,69.408,59.495,51.861,61.155,59.169,48.376,61.048,142.837,303.054,299.618,192.601,245.998
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:GR:4R:F:C:A:A:TO1:A:ES,,,,,,,,,,,,,,,,,,,,,,,,,221,221,631,631,22,22,486,486,276,250,103,337,98,215,59,277,127,133,135,111,237,92,112,103,434,375,673,334,326,361,349,273,292,281,422,269,218,298,220,243,211,188,181,150,125,117,101,117
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:US:4R:F:I:A:A:TO1:A:ES,,,,,,,6970,-,4945,5362,5430,6279,6642,6691,6652,6736,6102,5449,7445,7006,7596,6054,6193,6977,9788,10855,12326,10816,12264,11684,12109,12331,13747,17234,19861,19933,25555,27909,29556,32478,31236,31350,28622,20938,22705,33162,33819,40072,38523,37762,31885,34830,28456,41721,48181,35179,34819,31226,36648,41691,45496,41829,48212,45968,54338,50942,55145,42615,39699,40116,37513,36145
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:CA:4R:U:C:V:A:TO1:A:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,705.956,868.699,463.394,620.901
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:JP:4R:F:C:A:A:TO1:A:ES,,,,,,,6484,-,6575,7319,7923,8274,8905,9834,9255,9772,9804,8865,10164,10522,13261,16493,18476,16673,16456,16089,15274,16096,17807,18019,18602,20941,23689,25945,27196,27025,27675,28386,28728,28872,29558,32683,30447,26922,25610,24446,26871,27379,27986,25856,20978,23450,22573,24219,26308,23935,21704,22106,21946,22933,21515,20449,20536,21621,22203,23008,22716,21769,20569.7,19707.4,20400.3,21353.6
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:FR:4R:U:C:A:A:TO1:A:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73296,78900,85530,92388,104497,102421,107458,112662,130267,137795,156241,189540,203781,192894,182519,176421,170776,180099,172805,211172,199776,164598,183075,140628,146085,150892,144521,114708,130572,114454,103364,108033,101718,107878,106818,120522,129306,127308,122955,124896,117840,111553,108527
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","ES:Spain",Q:S:KR:4R:U:C:A:A:TO1:R:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.258,112.791,116.751,94.863,91.428,132.726,125.917,156.106
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","ES:Spain",Q:S:CA:4R:U:C:A:A:TO1:R:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,760,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,763.184,843.503,1120.792,844.147
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:CH:4R:U:X:A:A:TO1:A:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4175,4321,3922,4957,4292,4149,5267,5769,6272,4069,3828,5698,4779,6114,4529,3767,4040,4337,4024,2436,2620,2683,2826,3475,2942,2981,2828,3278,3192,2785,2898,3226,2704,3508,1381.891,2034.408,1399.951,914.367,914.302,716.228,951.76,850.767
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","ES:Spain",Q:S:GB:4R:U:C:A:A:TO1:F:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4628,4915,2343,2134,1603,1508,1475
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4B:Domestic Banks","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:ES:4B:F:I:A:A:TO1:A:ES,,,,,,,\,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22635.666,18820.81,20635.251,21150.756
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:CH:4R:U:C:A:A:TO1:A:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12327,13784,14679,15829,22547,22095,22902,29483,27030,33046,30506,35341,23767,24390,20360,16171,17677,16528,21287,15265,12715,16034,18064,24128,25673,21216,21282,19474,17933,17315,17550,16621,19595,18839,21064.992,21434.173,23864.37,18049.836,15079.416,16093.592,15619.737,14528.863
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","ES:Spain",Q:S:BE:4R:U:C:A:A:TO1:F:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4468,4461,3003,3239,2758,2169,2149,2138
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","ES:Spain",Q:S:US:4R:F:B:A:A:LC1:A:ES,,,,,,,7724,-,6754,5699,5799,4943,5251,5592,4803,5448,4442,4290,4798,5613,5945,5725,5622,5431,5672,5981,5307,6043,7712,7093,8020,8429,7280,7856,8758,8749,9959,9593,9777,10084,10550,11556,12653,10240,9859,14300,16018,20904,14619,13442,11567,13122,12599,12588,15541,12194,11616,11202,10050,10159,6441,6212,6284,6121,6170,8042,7742,4401,4078,3211,3397,2917
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:CL:4R:F:I:A:A:TO1:A:ES,,,,,,,,,,,,,,,,,,,,,6,12,13,15,12,11,12,22,12,26,15,16,22,19,37,34,36,26,27,37,53,56,52,99,83,88,29,45,57,82,82,88,53,47,57,54,70,31,31,81,172,61,71,83,85,31.064,7.455,23.006,24.433,44.72,23.597,55.049
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:GR:4R:F:I:A:A:TO1:A:ES,,,,,,,,,,,,,,,,,,,,,,,,,221,221,631,631,22,22,486,486,276,250,103,337,98,215,59,277,127,133,135,111,237,92,112,103,434,375,673,334,326,361,349,273,292,281,422,269,218,298,220,243,211,188,181,150,125,117,101,117
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:SE:4R:F:I:A:A:TO1:A:ES,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,3300,3551,3557,3354,3764,3930,3448.212,3759.82,3739.44,3163.799,2791.913,2452.632,2354.954,2294.188
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4B:Domestic Banks","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","ES:Spain",Q:S:ES:4B:U:C:A:A:TO1:O:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,466617.703,407250.239,415515.203,406530.812
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","ES:Spain",Q:S:5A:4R:U:C:A:A:TO1:O:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101328,104116,100272,104668,109728,118955,116508,122645,125447,126640,113438,120646,128758,129090,118941,113226,109666,117428,122384,135985,127777,111320,123113,102355,109372,106600,95655,74891,78598,70043,72956,78332,74685,77669.004,74461.037,90862.718,91394.156,99741.241,90999.218,95011.534,101058.142,103601.103,110201.748
"Q:Quarterly","S:Amounts outstanding / Stocks","IE:Ireland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","ES:Spain",Q:S:IE:4R:U:C:A:A:TO1:B:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,6238,8250,9413,9505,10389,12608,12284,19734,12828,12091,11242,10509,9173,9997,9941,9121,7516,7063,7131,4508,4684,4130,3592,2467,2361,1859,1903,1890,1497,1338,1289,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","ES:Spain",Q:S:TW:4R:U:C:A:A:TO1:F:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,21,19,11,9,6,2
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:KR:4R:U:W:A:A:TO1:A:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.399,41.27,62.293,62.049,97.722,94.555,83.928,93.515
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","ES:Spain",Q:S:KR:4R:F:I:A:U:TO1:A:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,216,141,135,169,136,166,157,178.522,171.916,178.165,155.577,153.171,177.069,183.628,326.707
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","ES:Spain",Q:S:AU:4R:U:C:A:A:TO1:B:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823,591,782,840,683,571,812,1353,1399,1331,362,1108,1326,853,962,961,640,695,1296,1133,765,771,946,1113,1202,1234,521,551,889,800.578,799.234,730.1,788.37,761.369,641.542,313.138,47.596,38.691,57.549,153.115,90.454,203.373,168.768
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:DE:4R:F:I:A:A:TO1:A:ES,,,,,,,40207,-,40748,39353,39161,41418,43165,47147,44259,49527,45765,50335,46359,48674,51513,53602,57535,57010,67753,75210,82160,81444,103923,103690,112599,114300,114072,146478,157460,171767,197264,209989,226355,240032,254569,273201,266970,240589,215975,190428,202705,202126,202448,180196,154027,168369,151072,144564,145873,130572,116176,108523,94489,93949,91415,96981,94576,96555,97395,95528,90322,86452,84556,68204,71902,70784
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:JP:4R:U:C:V:A:TO1:A:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,52,52,37,50,83,63,96,117,151,198,209,301,333,241,451,375,348,409,358,300,150,278,235,246,274,251,225,249,205,106,118,111,84,97,96.1,112.9,115.8,105.1,107.9,130,113.9,116.7
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","ES:Spain",Q:S:5A:4R:F:B:A:A:LC1:A:ES,,,,,,,37431,-,34834,27298,31713,31167,34917,34037,31426,34847,36038,35763,41764,44628,67783,57092,63266,68426,87748,86918,93633,99997,119672,120526,122696,129353,139043,145186,158033,166589,188787,200382,211880,234012,268070,293451,313470,280264,269296,275089,284478,288156,275911,261767,224940,252502,225470,230134,239009,238945,222865,198839,179318,178254,171749,163060,157178,157266,154905.667,155117.622,142014.705,129445.774,120042.664,89709.233,95129.782,93518.071
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","ES:Spain",Q:S:GR:4R:U:C:A:A:TO1:R:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,132,129,124,111,104,88,90,87
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","ES:Spain",Q:S:GB:4R:U:C:A:A:TO1:B:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19524,25511,31370,18205,20420,18738,20763,19725,20201,24428,20610,23369,31637,32279,23820,21383,21653,22480,18792,21425,27630,28802,27129,21106,14974,17980,18978,12887,14525,12266,17157,18391,23008,23864,31373,28147,22547,23869,18034,12407,14794,13313,11036
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:JP:4R:F:I:A:A:TO1:A:ES,,,,,,,5650,-,6292,6711,7391,7685,8361,9063,8526,8952,8916,7949,9081,9309,12088,15249,17560,15750,15739,15358,14603,15451,16983,17220,17717,19837,22289,24483,25641,25275,25756,26540,26876,26778,27270,29815,27752,24260,22884,21401,23880,24519,24950,23544,18643,20896,20078,21504,22845,20807,18587,18743,18097,19092,18257,17696,17941,19117,20275,21194,20986,20245,19345,18699.6,19251.9,20244.7
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","ES:Spain",Q:S:FR:4R:U:C:A:A:TO1:B:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30348,36169,43498,45629,52874,44178,42283,42929,50712,50033,61508,72497,79644,69842,64151,61931,57106,60049,48971,66166,\,\,\,38806,36473,38616,35380,25968,25221,22814,21862,20233,19289,23450,21606,31662,39941,41340,41917,44033,39412,37023,35901
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:DE:4R:Q:C:A:A:TO1:A:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3256,11505,11364,2736,-408,5907,-511,-1777
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:SE:4R:U:C:V:A:TO1:A:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,211,198,171,181,187,211,201,247,234,274,395,421,368,827,803,714,704,601,704,854,1186,793,860,788,1305,1515,1637,1745,1942,1939,1668,1343,1375,1291.511,1504.227,1693.37,1905.14,2100.658,2262.162,1654.528,1802.337
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:US:4R:Q:C:A:A:TO1:A:ES,,,,,,,1452,-,1079,854,1952,281,1190,1762,1482,2247,4977,1288,941,1014,794,919,1648,1744,1307,2060,3261,2965,986,2697,3923,2116,1995,-277,-622,-313,99,613,-112,-856,-465,151,-593,-682,895,4106,2377,7215,10325,8229,6190,1237,3713,1027,178,380,-585,-624,-3665,-2581,-2499,-2530,-1853,-655,-996,-2781,-2385,-3344,-2124,-2297,-2840,-975
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:US:4R:F:C:A:A:TO1:A:ES,,,,,,,14694,-,11699,11061,11229,11222,11893,12283,11455,12184,10544,9739,12243,12619,13541,11779,11815,12408,15460,16836,17633,16859,19976,18777,20129,20760,21027,25090,28619,28682,35514,37502,39333,42562,41786,42906,41275,31178,32564,47462,49837,60976,53142,51204,43452,47952,41055,54309,63722,47373,46435,42428,46698,51850,51937,48041,54496,52089,60508,58984,62887,47016,43777,43327,40910,39062
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:KR:4R:U:X:A:A:TO1:A:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.832,0.192,19.139,18.234,18.535,0.137,0.074
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:FR:4R:F:I:A:A:TO1:A:ES,,,,,,,24516,-,20443,22820,23328,19954,20747,23589,21592,20859,19171,17205,21050,22151,25130,28438,39368,41174,44857,42831,49864,51373,62264,57944,62194,65171,69203,80526,76084,80938,78566,91062,102150,129170,137929,149480,130058,124089,116807,107336,116189,107554,134612,\,95749,106170,90750,\,94421,68841,48643,85492,74655,65395,71508,66866,73216,72986,\,\,\,\,\,\,\,79422
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","ES:Spain",Q:S:AT:4R:U:C:A:A:TO1:R:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1256.872,930.734,852.943,679.49,677.612,567.584,433.935,388.231
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:AT:4R:U:C:V:A:TO1:A:ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,381.545,350.417,368.587,323.961,238.323,219.266,184.831,175.755
"Q:Quarterly","S:Amounts outstanding / Stocks","TR:Turkey","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","ES:Spain",Q:S:TR:4R:F:I:A:A:TO1:A:ES,,,,,,,,,,,,,4,2,1,39,5,45,91,129,131,2,24,130,227,250,262,40,118,34,15,130,16,16,57,43,125,55,54,96,29,42,212,111,245,211,285,264,68,283,76,48,440,177,208,4,104,204,12,112,208,35,229,173,69,160,141,154.661,236.093,300.753,112.039,70.437
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","ES:Spain",Q:S:5A:4C:F:I:A:U:TO1:A:ES,,,,,,,18814,-,16915,18633,19944,19285,18041,19820,17499,18395,12336,18611,22053,20407,19810,22640,22362,27000,26565,43595,49134,51007,50874,58000,54451,50869,45368,39907,39086,43920,51590,71044,62035,66761,76268,125071,140487,134139,154260,148947,142880,127795,138945,124814,72546,85790,85083,89164,84179,58629,52641,50309,38247.153,29671.677,28256.973,22825.396,23406.976,21541.253,20215.594,23661.841,24063.326,24652.579,30606.424,26120.411,26607.477,31669.548
