BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Russia"
"Country: Russia"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1993,31/03/1994,30/06/1994,30/09/1994,31/12/1994,31/03/1995,30/06/1995,30/09/1995,31/12/1995,31/03/1996,30/06/1996,30/09/1996,31/12/1996,31/03/1997,30/06/1997,30/09/1997,31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","RU:Russia",Q:S:5A:4R:F:B:A:A:LC1:A:RU,55,-,55,-,48,-,48,-,67,-,489,-,406,-,1866,-,2514,-,2355,-,412,-,896,-,877,853,994,914,915,1040,1130,1283,1178,1332,1695,1920,2022,2222,2364,2273,3841,3876,2969,3331,5639,5671,7277,8303,7845,7556,11245,12014,15913,22875,28210,35326,45405,47709,54938,50431,49468,38919,41888,44470,47887,48524,47925,54031,58859,62938,63465,78967,54546,62075,59233,68034,75808,70236,67154,70219,73321.033,64678.28,66532.849,61504.623,41744.5,38273.323,39504.853,35160.684
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","RU:Russia",Q:S:AT:4R:F:I:A:U:TO1:A:RU,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,2859.881,2741.768,2798.52,3026.225,1729.991,1425.562,1722.556,1384.017
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","RU:Russia",Q:S:KR:4R:F:I:A:U:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525,1822,2088,1963,1612,1556,1529,1607,1427.175,1519.424,1495.097,1702.409,1643.371,1369.951,1033.307,893.017
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","RU:Russia",Q:S:5A:4R:U:C:A:A:TO1:R:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16773,28226,31772,35470,41049,47132,47750,59164,68414,96791,115530,129853,145572,155431,148489,138900,133390,130504,126080,118252,113625,106042,114049,119847,123834,131845,126714,118683,125447,129157.883,130979.056,134218.977,165450.955,155455.92,158604.667,146898.602,138763.527,140659.323,136750.355,108884.926,98859.106,97425.016,88069.462
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:FI:4R:F:C:A:A:TO1:A:RU,0,-,0,-,161,-,137,-,124,-,111,-,73,-,84,-,115,-,154,-,88,-,68,-,63,53,50,47,50,46,42,57,69,68,73,48,60,68,67,62,80,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","RU:Russia",Q:S:US:4R:U:C:A:A:TO1:O:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928,2538,1754,2595,1233,1681,1580,1677,1779,1797,1469,2326,1652,2282,1540,1302,2182,2884,2689,4562,4220,4069,4298,5034,5303,4988,4770,1408,6332,5605,6131,10133,8163,8145,7108,7919,3223,3614,3156,2112,2000,1686,1487
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:KR:4R:Q:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.204,-30.698,-31.179,-22.248,-15.32,-10.153,-23.288,-18.864
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:FR:4R:Q:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-546,-644,-1948,-2059,-357,-428,69,-550,-623,-145,-215,-138,-395,-950,-820,-1019,-2421,-2247,-3175,-3538,-2781,-366,-1445,-1039,-785,-341,-734,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-1963
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:SE:4R:U:X:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,88,204,202,100,172,127,149,202,201,159,265,462,579,352,362,411,437,650,491,503,516,654,776,530,793,157,272,758,844,1239,1524,1071,802,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:DE:4R:U:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12847,15514,14705,11161,12544,13020,12795,16529,19511,21495,26593,33254,38375,44339,43178,40777,39897,34768,31148,27488,27958,25211,24803,25295,26774,28086,23040,22876,24202,24544,26280,24880,23181,26308,23704,19337,17411,17681,15985,13524,11039,10900,10042
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:DE:4R:U:X:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,2889,\,\,\,\,\,\,\,\,\,\,\,2599,2119,2046,1674,2209,2087,2224,2074
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:TW:4R:F:I:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,10,10,10,11,10,11,11,13,18,21,43,37,132,131,204,190,254,349,424,565,645,732,954,1232,1333,1479,1534,1845,2075,2143,1736,1571,1343,1175,924,874,776,842,793,872,921,896,837,908,1078,1151,1281,1410,1423,1534,1302,1540,1492,1366,1246,1380,1352,1193
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","RU:Russia",Q:S:CA:4R:F:I:A:U:TO1:A:RU,,,,,,,,,\,-,\,-,-,-,\,-,\,-,\,-,\,-,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,86,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","RU:Russia",Q:S:BE:4R:U:C:A:A:TO1:O:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,35,5,24,5,5,1,10,36,-,163,318,34,166,210,170,157,164,8,14,-,-,-,1,51,53,55,56,61,58,60,57,59,60,57,-,8,7,7,7,6,6,6
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:AT:4R:Q:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-190.753,-235.581,-194.087
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","RU:Russia",Q:S:DE:4R:U:C:A:A:TO1:O:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,2477,\,\,\,\,\,\,\,\,\,\,\,2575,219,290,149,619,151,276,769
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","RU:Russia",Q:S:CL:4R:U:C:A:A:TO1:R:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,4,-,-,-,-,-,-,1,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.003
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:JP:4R:U:X:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,161,145,900,535,616,538,434,327,452,447,304,1071,1492,1114,305,237,183,144,156,120,121,205,297,1039,967,873,263,345,278,350,1568,362,1080,1003,1387.3,477.7,566.4,460.8,340.1,250.5,534.9,502.3
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","RU:Russia",Q:S:GB:4R:U:C:A:A:TO1:B:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,425,294,637,1181,1565,2595,2319,2679,3618,3398,3657,3907,3781,3286,2155,1809,1479,1815,1823,2084,3648,3507,4811,4722,4852,4322,5002,5867,5666,5720,5853,4509,4811,4986,5193,5577,4387,3891,3382,2756,2320,3387
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:CL:4R:F:I:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,-,-,-,-,-,-,1,2,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.003
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:GB:4R:U:X:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,201,1594,172,555,289,245,309,2695,315,332,546,594,663,707,867,671,594,595,525,654,1263,1612,1108,960,938,1436,1030,999,715,1922,2338,2034,2001,2131,1114,1881,1443,1448,1158,1114,986,677
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","RU:Russia",Q:S:SE:4R:F:I:A:U:TO1:A:RU,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,5630,\,\,\,\,\,8233,9016,9470,8849,9243,8989,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:CH:4R:U:X:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,8.963,95.888,170.853,128.789,111.315,215.28,181.376,162.653
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","RU:Russia",Q:S:AT:4R:U:C:A:A:TO1:R:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,11539.948,11529.797,10010.258
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","RU:Russia",Q:S:ES:4R:F:B:A:A:LC1:A:RU,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,8,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,175,76,134,205,193,145,139,129,114,103,83,73,-,0,72,53,57,70,72,85,80,64,76,83,83,72.125,103.884,67.401,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:FR:4R:U:W:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872,1235,1258,1538,1057,1107,1114,1405,1574,1945,4466,2429,2188,3131,2486,2104,1784,2313,2293,2040,\,\,\,4977,5387,3973,3185,3563,4163,4163,6706,6735,5980,6198,6176,6425,5339,5151,4815,4113,2859,2931,2515
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","RU:Russia",Q:S:5A:4R:U:C:A:A:TO1:O:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5633,8161,8415,8133,7468,7506,8496,8127,12428,12303,13973,11898,11078,12883,11900,11819,13905,18077,15925,17627,19660,16330,18313,19799,19624,17426,16574,16136,23027,19487,29550,36669,37295,31706,30386,27221.073,18380.867,17992.686,18260.141,12968.486,9966.434,9292.068,9053.961
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","RU:Russia",Q:S:BE:4R:F:I:A:U:TO1:A:RU,87,-,99,-,100,-,54,-,181,-,107,-,137,-,117,-,109,-,42,-,40,-,51,-,35,25,17,13,60,132,123,121,147,162,147,197,95,47,140,161,289,288,384,453,454,471,556,446,452,519,493,601,700,814,1060,1023,1759,2295,2545,2728,2254,1886,1642,1414,1145,1064,838,688,623,619,592,572,573,508,507,731,480,632,480,462,623,407,548,462,448,272,253,178
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","RU:Russia",Q:S:CH:4R:U:C:A:A:TO1:O:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","RU:Russia",Q:S:IT:4R:U:C:A:A:TO1:R:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,19665,\,\,\,\,\,\,\,\,\,\,\,24205.86,21986.408,23720.606,22927.88,16961.267,16255.098,16323.044,15357.759
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:US:4R:U:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5727,6298,6076,8089,6895,8732,8920,10317,12785,17161,17737,16553,15745,17167,13328,8034,11478,12338,15278,18476,15809,16224,17835,21174,22513,23254,23551,19252,25025,24880,25800,33875,43508,36542,36740,32364,27127,26075,24887,20147,16563,15182,14549
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:ES:4R:U:X:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,184,137,179,184,118,116,159,63,64,74,88,66,67,91.994,64.938,60.471,64.359,66.676,41.19,209.908
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","RU:Russia",Q:S:TW:4R:U:C:A:A:TO1:O:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11,17,25,40,36,73,65,60,56,78,136,136,121,59,64,50,35,34,32,21,40,30,49,58,55,54,66,118,104,108,82,117,118,129,164,143,125,120,104,73,81
"Q:Quarterly","S:Amounts outstanding / Stocks","BR:Brazil","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","RU:Russia",Q:S:BR:4R:F:I:A:U:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,5,-,-,1,5,4,5,4,20,17,48,46,39,31,39,25,25,20,8,8,-,-,-,27,-,-,1,-,-,-,-,-,10,10,-,3,15,25,25,15,-,-,177
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:SE:4R:F:C:A:A:TO1:A:RU,80,-,83,-,86,-,93,-,74,-,162,-,140,-,210,-,296,-,342,-,209,-,154,-,161,456,346,167,169,143,126,119,107,112,115,130,169,152,148,134,158,175,202,247,420,484,718,878,948,1357,1515,1377,2068,2844,3975,4839,6830,8095,9859,10542,10643,9850,9811,9549,9393,8737,8790,9525,8953,8451,8670,9333,10408,10581,16083,16523,16441,15287,15186,15763,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","RU:Russia",Q:S:GR:4R:F:I:A:U:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,157,118,147,106,91,101,73,122
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:SE:4R:U:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,755,818,1098,1256,954,1512,2326,3399,4023,6295,7431,9331,9767,10490,9650,9535,9286,9105,8451,8407,9062,8541,7989,8142,8823,9192,9356,14686,15034,14565,13493,13473,14018,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","RU:Russia",Q:S:BE:4R:U:C:A:A:TO1:R:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462,538,567,928,783,660,482,560,611,909,4414,5314,5717,7736,8359,6475,5761,5773,4956,4107,4012,3599,3453,3412,3463,3279,3006,3144,3080,2823,2954,3283,3315,21,13,98,99,99,91,85,74,84,72
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:5A:4C:F:I:A:A:TO1:A:RU,,,,,,,,,,,,,,,0,-,323,-,203,-,1784,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:KR:4R:F:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2146,2470,2465,2350,1960,1969,2045,2215,2032.167,2151.947,2155.199,2034.683,1968.517,1706.566,1331.659,1325.201
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:SE:4R:F:I:A:A:TO1:A:RU,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,13463,14028,13912,13134,13342,13860,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","RU:Russia",Q:S:5A:4R:Q:C:A:A:TO1:A:RU,,,,,,,,,,,,,,,,,-7205,-,-10699,-,-4715,-,-3959,-,-1835,-1623,-9094,-8511,-6945,-7540,-8279,-8797,-9024,-6426,-6535,-6665,-6823,-7799,-7411,-9774,-12053,-12713,-10437,-9014,-11560,-13719,-15194,-17374,-20686,-23338,-18490,-16178,-16672,-20335,-17414,-17191,-19060,-13495,-13129,-12104,-6359,-1925,-12392,-9150,-10582,-7384,-7281,-10865,-6472,-7483,-9777,-7499,-10387,-4707,-8069.971,-9727.657,-8938.827,-1784.311,-6541.096,-8052.412,-13633.517,-14821.684,-12137.927,-9164.525,-9874.004,-7236.906,-6223.914,-7205.505
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","RU:Russia",Q:S:5A:4R:U:C:A:A:TO1:F:RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3417.463,3830.588,3602.177,3548.879,3458.844,4139.666,3522.663,3747.82
